_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","0","0","11","0","0","0","11","0","11","0","11","NA","Logs experimental data","NA","763","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","537","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","101586","102284","103722","NA","52615","56685","104252","70677","70674","70676","104252","70677","102419","1977","101586","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","0","0","12","0","0","0","12","0","12","0","12","NA","Logs experimental data","NA","467","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","567","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","104287","104839","106010","NA","52615","56685","106538","70677","70674","70676","106538","70677","104973","1977","104287","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","0","0","13","0","0","0","13","0","13","0","13","NA","Logs experimental data","NA","244","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","499","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","106573","108597","109474","NA","52615","56685","109996","70677","70674","70676","109996","70677","108728","1977","106573","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","0","0","14","0","0","0","14","0","14","0","14","NA","Logs experimental data","NA","693","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","456","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","110031","110710","111994","NA","52615","56685","112524","70677","70674","70676","112524","70677","110841","1977","110031","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","0","0","15","0","0","0","15","0","15","0","15","NA","Logs experimental data","NA","311","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","784","NA","NA","legacy","experiment","23","odd","legacy","0","200","south_east","1974","1977","112559","113187","114419","NA","52615","56685","114940","70677","70674","70676","114940","70677","113319","1977","112559","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","16","16","16","NA","0","0","16","0","0","0","16","0","16","0","16","NA","Logs experimental data","NA","782","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","490","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_west","1974","1977","114975","115479","116890","NA","52615","56685","117420","70677","70674","70676","117420","70677","115614","1977","114975","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","17","17","17","NA","0","0","17","0","0","0","17","0","17","0","17","NA","Logs experimental data","NA","744","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","433","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","117457","117990","119306","NA","52615","56685","119838","70677","70674","70676","119838","70677","118126","1977","117457","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","18","18","18","NA","0","0","18","0","0","0","18","0","18","0","18","NA","Logs experimental data","NA","516","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","472","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","119873","121005","122130","NA","52615","56685","122661","70677","70674","70676","122661","70677","121139","1977","119873","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","19","19","19","NA","0","0","19","0","0","0","19","0","19","0","19","NA","Logs experimental data","NA","668","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","588","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_east","1974","1977","122696","123747","125138","NA","52615","56685","125661","70677","70674","70676","125661","70677","123879","1977","122696","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","20","20","20","NA","0","0","20","0","0","0","20","0","20","0","20","NA","Logs experimental data","NA","330","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","463","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_west","1974","1977","125696","126231","127162","NA","52615","56685","127693","70677","70674","70676","127693","70677","126365","1977","125696","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","21","21","21","NA","0","0","21","0","0","0","21","0","21","0","21","NA","Logs experimental data","NA","382","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","502","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_west","1974","1977","127728","128380","129402","NA","52615","56685","129933","70677","70674","70676","129933","70677","128514","1977","127728","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","22","22","22","NA","0","0","22","0","0","0","22","0","22","0","22","NA","Logs experimental data","NA","540","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","494","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_east","1974","1977","129968","130940","132114","NA","52615","56685","132636","70677","70674","70676","132636","70677","131075","1977","129968","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","23","23","23","NA","0","0","23","0","0","0","23","0","23","0","23","NA","Logs experimental data","NA","303","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","462","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_east","1974","1977","132671","134265","135161","NA","52615","56685","135706","70677","70674","70676","135706","70677","134392","1977","132671","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","24","24","24","NA","0","0","24","0","0","0","24","0","24","0","24","NA","Logs experimental data","NA","365","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","566","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","135742","136893","137962","NA","52615","56685","138492","70677","70674","70676","138492","70677","137027","1977","135742","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","25","25","25","NA","0","0","25","0","0","0","25","0","25","0","25","NA","Logs experimental data","NA","687","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","572","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_west","1974","1977","138527","139079","140474","NA","52615","56685","141018","70677","70674","70676","141018","70677","139212","1977","138527","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","26","26","26","NA","0","0","26","0","0","0","26","0","26","0","26","NA","Logs experimental data","NA","781","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","487","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","141053","141628","143034","NA","52615","56685","143566","70677","70674","70676","143566","70677","141762","1977","141053","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","27","27","27","NA","0","0","27","0","0","0","27","0","27","0","27","NA","Logs experimental data","NA","790","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","660","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_east","1974","1977","143601","144183","145770","NA","52615","56685","146298","70677","70674","70676","146298","70677","144316","1977","143601","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","28","28","28","NA","0","0","28","0","0","0","28","0","28","0","28","NA","Logs experimental data","NA","445","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","474","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_west","1974","1977","146333","146836","147889","NA","52615","56685","148420","70677","70674","70676","148420","70677","146967","1977","146333","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","29","29","29","NA","0","0","29","0","0","0","29","0","29","0","29","NA","Logs experimental data","NA","549","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","540","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_east","1974","1977","148455","149367","150593","NA","52615","56685","151125","70677","70674","70676","151125","70677","149500","1977","148455","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","30","30","30","NA","0","0","30","0","0","0","30","0","30","0","30","NA","Logs experimental data","NA","627","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","544","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","151160","151676","152985","NA","52615","56685","153517","70677","70674","70676","153517","70677","151810","1977","151160","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","31","31","31","NA","0","0","31","0","0","0","31","0","31","0","31","NA","Logs experimental data","NA","565","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","498","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","153552","154132","155330","NA","52615","56685","155853","70677","70674","70676","155853","70677","154264","1977","153552","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","32","32","32","NA","0","0","32","0","0","0","32","0","32","0","32","NA","Logs experimental data","NA","525","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","455","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","155888","156924","158042","NA","52615","56685","158574","70677","70674","70676","158574","70677","157057","1977","155888","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","33","33","33","NA","0","0","33","0","0","0","33","0","33","0","33","NA","Logs experimental data","NA","253","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","480","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","158609","159137","160010","NA","52615","56685","160541","70677","70674","70676","160541","70677","159271","1977","158609","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","34","34","34","NA","0","0","34","0","0","0","34","0","34","0","34","NA","Logs experimental data","NA","403","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","502","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","160576","161159","162202","NA","52615","56685","162732","70677","70674","70676","162732","70677","161292","1977","160576","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","35","35","35","NA","0","0","35","0","0","0","35","0","35","0","35","NA","Logs experimental data","NA","573","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","462","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","162767","163276","164449","NA","52615","56685","164972","70677","70674","70676","164972","70677","163410","1977","162767","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","36","36","36","NA","0","0","36","0","0","0","36","0","36","0","36","NA","Logs experimental data","NA","618","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","626","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","165007","165704","167081","NA","52615","56685","167612","70677","70674","70676","167612","70677","165833","1977","165007","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","37","37","37","NA","0","0","37","0","0","0","37","0","37","0","37","NA","Logs experimental data","NA","749","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","635","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","167647","168470","169993","NA","52615","56685","170523","70677","70674","70676","170523","70677","168605","1977","167647","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","38","38","38","NA","0","0","38","0","0","0","38","0","38","0","38","NA","Logs experimental data","NA","412","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","492","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","170558","171544","172586","NA","52615","56685","173131","70677","70674","70676","173131","70677","171678","1977","170558","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","39","39","39","NA","0","0","39","0","0","0","39","0","39","0","39","NA","Logs experimental data","NA","739","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","605","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_east","1974","1977","173168","173655","175138","NA","52615","56685","175669","70677","70674","70676","175669","70677","173789","1977","173167","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","40","40","40","NA","0","0","40","0","0","0","40","0","40","0","40","NA","Logs experimental data","NA","667","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","609","NA","NA","legacy","experiment","23","odd","legacy","1","200","south_west","1974","1977","175704","178131","179546","NA","52615","56685","180076","70677","70674","70676","180076","70677","178263","1977","175704","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","41","41","41","NA","0","0","41","0","0","0","41","0","41","0","41","NA","Logs experimental data","NA","561","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","527","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","180111","180647","181873","NA","52615","56685","182403","70677","70674","70676","182403","70677","180781","1977","180111","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","42","42","42","NA","0","0","42","0","0","0","42","0","42","0","42","NA","Logs experimental data","NA","494","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","505","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","182438","182916","184049","NA","52615","56685","184572","70677","70674","70676","184572","70677","183047","1977","182438","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","43","43","43","NA","0","0","43","0","0","0","43","0","43","0","43","NA","Logs experimental data","NA","795","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","left","NA","space","space","left","13989","NA","4067","13989","532","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_east","1974","1977","184607","185111","186577","NA","52615","56685","187101","70677","70674","70676","187101","70677","185245","1977","184607","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","44","44","44","NA","0","0","44","0","0","0","44","0","44","0","44","NA","Logs experimental data","NA","731","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","0","NA","right","NA","space","space","right","13989","NA","4067","13989","574","NA","NA","legacy","experiment","23","odd","legacy","1","200","north_west","1974","1977","187136","187879","189322","NA","52615","56685","189854","70677","70674","70676","189854","70677","188013","1977","187136","New experiment","NA","no","yes","1680","NA","NA"
