_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_getting_started,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,count_welcome,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,response_time_welcome,response_welcome,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_getting_started,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,time_welcome,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","NA","0","0","0","0","0","0","0","0","0","0","0","NA","NA","Logs experimental data","NA","675","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","right","NA","a","a","right","501","NA","623","501","NA","NA","958","NA","NA","legacy","experiment","None","17","odd","legacy","0","200","south_west","1993","1995","20877","27673","29447","NA","NA","19624","20250","29975","20755","20751","20755","29975","20755","27809","1995","20877","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","NA","0","0","1","0","0","0","1","0","1","0","1","NA","NA","Logs experimental data","NA","658","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","right","NA","a","a","right","501","NA","623","501","NA","NA","802","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","south_east","1993","1995","30024","31910","33510","NA","NA","19624","20250","34042","20755","20751","20755","34042","20755","32045","1995","30024","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","NA","0","0","2","0","0","0","2","0","2","0","2","NA","NA","Logs experimental data","NA","674","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","right","NA","a","a","right","501","NA","623","501","NA","NA","803","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","south_west","1993","1995","34079","35398","37014","NA","NA","19624","20250","37542","20755","20751","20755","37542","20755","35532","1995","34078","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","NA","0","0","3","0","0","0","3","0","3","0","3","NA","NA","Logs experimental data","NA","203","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","750","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","south_east","1993","1995","37578","38871","39957","NA","NA","19624","20250","40486","20755","20751","20755","40485","20755","39000","1995","37578","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","NA","0","0","4","0","0","0","4","0","4","0","4","NA","NA","Logs experimental data","NA","480","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","891","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","north_east","1993","1995","40521","43026","44534","NA","NA","19624","20250","45062","20755","20751","20755","45062","20755","43158","1995","40521","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","NA","0","0","5","0","0","0","5","0","5","0","5","NA","NA","Logs experimental data","NA","364","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","832","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","north_west","1993","1995","45098","46313","47646","NA","NA","19624","20250","48171","20755","20751","20755","48171","20755","46447","1995","45098","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","NA","0","0","6","0","0","0","6","0","6","0","6","NA","NA","Logs experimental data","NA","435","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","right","NA","a","a","right","501","NA","623","501","NA","NA","874","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","north_east","1993","1995","48209","49702","51150","NA","NA","19624","20250","51679","20755","20751","20755","51679","20755","49836","1995","48209","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","NA","0","0","7","0","0","0","7","0","7","0","7","NA","NA","Logs experimental data","NA","567","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","752","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","south_west","1993","1995","51715","53135","54589","NA","NA","19624","20250","55115","20755","20751","20755","55115","20755","53267","1995","51715","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","NA","0","0","8","0","0","0","8","0","8","0","8","NA","NA","Logs experimental data","NA","326","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","748","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","south_west","1993","1995","55151","56728","57933","NA","NA","19624","20250","58464","20755","20751","20755","58464","20755","56855","1995","55151","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","NA","0","0","9","0","0","0","9","0","9","0","9","NA","NA","Logs experimental data","NA","651","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","832","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","north_east","1993","1995","58499","59848","61470","NA","NA","19624","20250","61996","20755","20751","20755","61996","20755","59982","1995","58499","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","NA","0","0","10","0","0","0","10","0","10","0","10","NA","NA","Logs experimental data","NA","314","NA","no","mono","no","18","NA","white","1050","north_west","yes","NA","legacy","NA","south_east","NA","legacy","NA","NA","NA","0","NA","left","NA","a","a","left","501","NA","623","501","NA","NA","760","NA","NA","legacy","experiment","None","17","odd","legacy","1","200","north_west","1993","1995","62031","64160","65374","NA","NA","19624","20250","65905","20755","20751","20755","65905","20755","64296","1995","62031","NA","New experiment","NA","no","yes","1680","NA","NA"
