_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(1089.0, 319.8999938964844)","261494","(854.5999755859375, 511.20001220703125)","261454","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","656","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","448","NA","36126","18902","159606","408","NA","NA","legacy","experiment","18","even","legacy","1","north_east","2079","2082","253284","260251","262032","NA","38574","74702","93606","262560","253214","253212","253214","262560","253214","260386","2082","253284","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1108.800048828125, 245.10000610351562)","264776","(862.5999755859375, 453.0)","264735","(1121.300048828125, 214.10000610351562)","266946","(1095.5, 220.89999389648438)","265153","2","#D8D800","480","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","2455","NA","36126","18902","159606","662","NA","NA","legacy","experiment","18","even","legacy","0","north_east","2079","2082","262593","263874","267485","NA","38574","74702","93606","268016","253214","253212","253214","268016","253214","264007","2082","262593","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1073.5, 705.5999755859375)","271503","(863.2999877929688, 491.6000061035156)","271458","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","350","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","300","NA","36126","18902","159606","255","NA","NA","legacy","experiment","18","even","legacy","1","south_east","2079","2082","268046","270715","272041","NA","38574","74702","93606","272572","253214","253212","253214","272572","253214","270849","2082","268046","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(603.2999877929688, 739.5)","274873","(852.9000244140625, 515.7999877929688)","274836","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","457","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","315","NA","36126","18902","159606","278","NA","NA","legacy","experiment","18","even","legacy","1","south_west","2079","2082","272602","273964","275412","NA","38574","74702","93606","275943","253214","253212","253214","275943","253214","274097","2082","272602","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1079.0, 324.5)","277873","(851.0999755859375, 511.8999938964844)","277837","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","470","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","264","NA","36126","18902","159606","228","NA","NA","legacy","experiment","18","even","legacy","1","north_east","2079","2082","275972","277004","278411","NA","38574","74702","93606","278942","253214","253212","253214","278942","253214","277135","2082","275972","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(633.0999755859375, 248.5)","281146","(861.9000244140625, 481.79998779296875)","281106","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","549","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","333","NA","36126","18902","159606","293","NA","NA","legacy","experiment","18","even","legacy","1","north_west","2079","2082","278971","280125","281685","NA","38574","74702","93606","282208","253214","253212","253214","282208","253214","280260","2082","278971","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(621.4000244140625, 694.0)","284095","(867.7000122070312, 454.29998779296875)","284055","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","434","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","306","NA","36126","18902","159606","266","NA","NA","legacy","experiment","18","even","legacy","1","south_west","2079","2082","282238","283216","284633","NA","38574","74702","93606","285163","253214","253212","253214","285162","253214","283352","2082","282238","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(1104.9000244140625, 244.89999389648438)","286861","(858.5999755859375, 479.1000061035156)","286816","(1173.9000244140625, 184.60000610351562)","288657","(1088.9000244140625, 214.0)","288311","2","#D8D800","297","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","2147","NA","36126","18902","159606","1801","NA","NA","legacy","experiment","18","even","legacy","0","north_east","2079","2082","285192","286075","289197","NA","38574","74702","93606","289724","253214","253212","253214","289724","253214","286209","2082","285192","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(629.7000122070312, 344.3999938964844)","330199","(834.5, 540.0999755859375)","330164","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","215","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","299","NA","36126","18902","159606","264","NA","NA","legacy","experiment","18","even","legacy","1","north_west","2079","2082","289754","329548","330737","NA","38574","74702","93606","331268","253214","253212","253214","331268","253214","329682","2082","289754","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1116.0, 286.3999938964844)","333038","(863.5, 487.0)","332998","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","364","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","260","NA","36126","18902","159606","220","NA","NA","legacy","experiment","18","even","legacy","1","north_east","2079","2082","331298","332268","333576","NA","38574","74702","93606","334107","253214","253212","253214","334107","253214","332410","2082","331297","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","10","NA","NA","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","0","0","0","0","10","0","0","0","0","0","0","10","0","10","0","10","NA","Logs experimental data","NA","(1119.300048828125, 664.7000122070312)","335860","(855.5, 461.8999938964844)","335821","(1250.5, 940.0999755859375)","336898","(1101.800048828125, 697.2999877929688)","336248","2","#D8D800","742","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","1261","NA","36126","18902","159606","611","NA","NA","legacy","experiment","18","even","legacy","0","south_east","2079","2082","334136","334757","337437","NA","38574","74702","93606","337967","253214","253212","253214","337967","253214","334891","2082","334136","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","11","NA","NA","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","0","0","0","0","11","0","0","0","0","0","0","11","0","11","0","11","NA","Logs experimental data","NA","(595.5999755859375, 703.5999755859375)","342718","(847.9000244140625, 516.0999755859375)","342680","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","788","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","298","NA","36126","18902","159606","260","NA","NA","legacy","experiment","18","even","legacy","1","south_west","2079","2082","337996","341496","343256","NA","38574","74702","93606","343786","253214","253212","253214","343786","253214","341628","2082","337996","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","12","NA","NA","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","0","0","0","0","12","0","0","0","0","0","0","12","0","12","0","12","NA","Logs experimental data","NA","(635.4000244140625, 250.8000030517578)","345656","(872.7000122070312, 483.6000061035156)","345618","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","726","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","285","NA","36126","18902","159606","247","NA","NA","legacy","experiment","18","even","legacy","1","north_west","2079","2082","343816","344507","346195","NA","38574","74702","93606","346720","253214","253212","253214","346720","253214","344642","2082","343816","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","13","NA","NA","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","0","0","0","0","13","0","0","0","0","0","0","13","0","13","0","13","NA","Logs experimental data","NA","(1091.0999755859375, 264.29998779296875)","348638","(855.4000244140625, 492.79998779296875)","348588","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","763","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","309","NA","36126","18902","159606","259","NA","NA","legacy","experiment","18","even","legacy","1","north_east","2079","2082","346750","347428","349175","NA","38574","74702","93606","349710","253214","253212","253214","349710","253214","347562","2082","346750","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","14","NA","NA","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","0","0","0","0","14","0","0","0","0","0","0","14","0","14","0","14","NA","Logs experimental data","NA","(1116.300048828125, 762.0999755859375)","351396","(845.7999877929688, 506.20001220703125)","351358","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","234","NA","no","mono","no","18","NA","white","1050","north_east","north_east","yes","NA","legacy","NA","0","south_west","south_west","NA","legacy","south_east","north_west","0","NA","0","na","NA","0","NA","0","NA","down","right","space","0","309","NA","36126","18902","159606","271","NA","NA","legacy","experiment","18","even","legacy","1","south_east","2079","2082","349740","350716","351934","NA","38574","74702","93606","352465","253214","253212","253214","352465","253214","350850","2082","349740","New experiment","0","0","NA","no","yes","1680","NA","NA"
