_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(642.9000244140625, 266.8999938964844)","252260","(862.7999877929688, 496.79998779296875)","252223","(1072.300048828125, 703.2000122070312)","252449","(630.0, 291.70001220703125)","252391","2","#D8D800","766","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","582","NA","29668","18118","118638","524","NA","NA","legacy","experiment","3","odd","legacy","0","south_east","2119","2121","224261","250962","252988","NA","57751","87420","105540","253516","224180","224178","224180","253515","224180","251098","2121","224261","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1027.800048828125, 349.6000061035156)","257351","(843.0999755859375, 510.8999938964844)","257323","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","397","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","331","NA","29668","18118","118638","303","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2119","2121","253549","256488","257887","NA","57751","87420","105540","258418","224180","224178","224180","258418","224180","256619","2121","253549","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1025.0999755859375, 388.5)","261553","(829.5, 536.2999877929688)","261511","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","263","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","318","NA","29668","18118","118638","276","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2119","2121","258448","260834","262091","NA","57751","87420","105540","262621","224180","224178","224180","262621","224180","260969","2121","258448","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1015.5, 368.5)","264076","(818.7000122070312, 516.0999755859375)","264035","(1045.199951171875, 775.9000244140625)","264290","(1014.0999755859375, 360.20001220703125)","264239","2","#D8D800","460","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","442","NA","29668","18118","118638","391","NA","NA","legacy","experiment","3","odd","legacy","0","south_east","2119","2121","262651","263250","264828","NA","57751","87420","105540","265356","224180","224178","224180","265356","224180","263385","2121","262651","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(574.4000244140625, 743.7999877929688)","266961","(839.0999755859375, 511.29998779296875)","266917","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","660","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","365","NA","29668","18118","118638","321","NA","NA","legacy","experiment","3","odd","legacy","1","south_west","2119","2121","265386","265802","267498","NA","57751","87420","105540","268028","224180","224178","224180","268028","224180","265933","2121","265386","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(1029.800048828125, 379.5)","271896","(841.5, 522.5)","271865","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","544","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","359","NA","29668","18118","118638","328","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2119","2121","268058","270859","272434","NA","57751","87420","105540","272961","224180","224178","224180","272961","224180","270990","2121","268058","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1038.0999755859375, 348.20001220703125)","275981","(823.7999877929688, 529.2999877929688)","275946","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","589","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","316","NA","29668","18118","118638","281","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2119","2121","272991","274939","276518","NA","57751","87420","105540","277048","224180","224178","224180","277048","224180","275073","2121","272991","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(1053.5, 820.2000122070312)","280700","(835.7999877929688, 505.3999938964844)","280650","(1056.300048828125, 750.0)","280809","(1056.9000244140625, 817.9000244140625)","280786","2","#D8D800","284","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","422","NA","29668","18118","118638","399","NA","NA","legacy","experiment","3","odd","legacy","0","south_east","2119","2121","277078","279965","281348","NA","57751","87420","105540","281879","224180","224178","224180","281879","224180","280100","2121","277077","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(677.0, 352.6000061035156)","284092","(843.2999877929688, 516.2000122070312)","284059","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","485","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","315","NA","29668","18118","118638","282","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","281908","283155","284629","NA","57751","87420","105540","285161","224180","224178","224180","285161","224180","283289","2121","281908","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(661.7999877929688, 707.0999755859375)","287892","(832.0999755859375, 512.7999877929688)","287835","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","634","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","361","NA","29668","18118","118638","304","NA","NA","legacy","experiment","3","odd","legacy","1","south_west","2119","2121","285191","286762","288430","NA","57751","87420","105540","288974","224180","224178","224180","288974","224180","286893","2121","285191","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","10","NA","NA","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","0","0","0","0","10","0","0","0","0","0","0","10","0","10","0","10","NA","Logs experimental data","NA","(687.0999755859375, 355.0)","290769","(843.2000122070312, 522.5)","290740","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","790","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","316","NA","29668","18118","118638","287","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","289004","289522","291307","NA","57751","87420","105540","291835","224180","224178","224180","291835","224180","289660","2121","289004","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","11","NA","NA","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","0","0","0","0","11","0","0","0","0","0","0","11","0","11","0","11","NA","Logs experimental data","NA","(653.5, 350.5)","295067","(830.5, 539.0)","295034","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","586","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","349","NA","29668","18118","118638","316","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","291866","293996","295603","NA","57751","87420","105540","296134","224180","224178","224180","296134","224180","294129","2121","291866","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","12","NA","NA","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","0","0","0","0","12","0","0","0","0","0","0","12","0","12","0","12","NA","Logs experimental data","NA","(1037.199951171875, 380.29998779296875)","299147","(840.9000244140625, 531.5)","299115","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","505","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","280","NA","29668","18118","118638","248","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2119","2121","296164","298226","299683","NA","57751","87420","105540","300224","224180","224178","224180","300224","224180","298358","2121","296164","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","13","NA","NA","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","0","0","0","0","13","0","0","0","0","0","0","13","0","13","0","13","NA","Logs experimental data","NA","(646.2999877929688, 363.70001220703125)","302166","(836.0999755859375, 509.8999938964844)","302130","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","474","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","327","NA","29668","18118","118638","291","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","300254","301229","302704","NA","57751","87420","105540","303235","224180","224178","224180","303235","224180","301362","2121","300254","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","14","NA","NA","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","0","0","0","0","14","0","0","0","0","0","0","14","0","14","0","14","NA","Logs experimental data","NA","(1078.9000244140625, 752.5)","307400","(830.9000244140625, 524.2999877929688)","307356","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","328","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","361","NA","29668","18118","118638","317","NA","NA","legacy","experiment","3","odd","legacy","1","south_east","2119","2121","303265","306572","307937","NA","57751","87420","105540","308466","224180","224178","224180","308466","224180","306707","2121","303265","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","15","NA","NA","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","0","0","0","0","15","0","0","0","0","0","0","15","0","15","0","15","NA","Logs experimental data","NA","(665.5999755859375, 391.79998779296875)","310191","(846.5999755859375, 515.5999755859375)","310162","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","418","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","333","NA","29668","18118","118638","304","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","308495","309306","310726","NA","57751","87420","105540","311250","224180","224178","224180","311249","224180","309436","2121","308495","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","16","NA","NA","NA","NA","legacy","NA","0","relative","0","0","16","16","16","NA","0","0","0","0","16","0","0","0","0","0","0","16","0","16","0","16","NA","Logs experimental data","NA","(614.0999755859375, 718.4000244140625)","312794","(828.7000122070312, 515.9000244140625)","312751","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","435","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","331","NA","29668","18118","118638","288","NA","NA","legacy","experiment","3","odd","legacy","1","south_west","2119","2121","311279","311891","313331","NA","57751","87420","105540","313862","224180","224178","224180","313862","224180","312025","2121","311279","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","17","NA","NA","NA","NA","legacy","NA","0","relative","0","0","17","17","17","NA","0","0","0","0","17","0","0","0","0","0","0","17","0","17","0","17","NA","Logs experimental data","NA","(678.5999755859375, 343.70001220703125)","315228","(833.0999755859375, 524.5999755859375)","315197","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","452","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","291","NA","29668","18118","118638","260","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","313892","314348","315765","NA","57751","87420","105540","316297","224180","224178","224180","316297","224180","314482","2121","313892","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","18","NA","NA","NA","NA","legacy","NA","0","relative","0","0","18","18","18","NA","0","0","0","0","18","0","0","0","0","0","0","18","0","18","0","18","NA","Logs experimental data","NA","(644.0999755859375, 693.9000244140625)","317863","(829.5999755859375, 526.2999877929688)","317818","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","719","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","274","NA","29668","18118","118638","229","NA","NA","legacy","experiment","3","odd","legacy","1","south_west","2119","2121","316327","316733","318400","NA","57751","87420","105540","318930","224180","224178","224180","318930","224180","316867","2121","316327","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","19","NA","NA","NA","NA","legacy","NA","0","relative","0","0","19","19","19","NA","0","0","0","0","19","0","0","0","0","0","0","19","0","19","0","19","NA","Logs experimental data","NA","(647.5, 321.6000061035156)","321127","(840.2000122070312, 520.0)","320993","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","527","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","386","NA","29668","18118","118638","252","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2119","2121","318960","320076","321664","NA","57751","87420","105540","322206","224180","224178","224180","322206","224180","320212","2121","318960","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","20","NA","NA","NA","NA","legacy","NA","0","relative","0","0","20","20","20","NA","0","0","0","0","20","0","0","0","0","0","0","20","0","20","0","20","NA","Logs experimental data","NA","(1048.199951171875, 730.5)","323882","(832.2999877929688, 506.8999938964844)","323836","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","669","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","350","NA","29668","18118","118638","304","NA","NA","legacy","experiment","3","odd","legacy","1","south_east","2119","2121","322236","322729","324420","NA","57751","87420","105540","324950","224180","224178","224180","324950","224180","322860","2121","322236","New experiment","0","0","NA","no","yes","1680","NA","NA"
