RECORDING_SESSION_LABEL,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_INDEX,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_ANGLE,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_PEAK_VELOCITY,NEXT_FIX_BLINK_AROUND,answer,block_number,block_trial_number,c_target,emcount,fix_to_stim,high_location,looked_distractor,low_location,not_fixated,points_received,ques_trial,response_key,response_time,sac_latency,target_correct,target_position,too_late,total_points,trial_number
SRC01TE1,FALSE,LEFT,22,554,773.7,460.1,1,533,832.3,508.2,140.68,1.56,105.23,NONE,left,0,UNDEFINED,left,UNDEFINED,628,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,397,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,0
SRC01TE1,FALSE,UP,26,955,779.1,328.9,2,930,758.5,448.3,80.19,2.49,116.23,NONE,left,0,UNDEFINED,left,UNDEFINED,628,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,397,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,0
SRC01TE1,FALSE,RIGHT,39,1044,1110.3,249.2,3,1006,768.9,308.4,9.84,7.11,351.86,NONE,left,0,UNDEFINED,left,UNDEFINED,628,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,397,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,0
SRC01TE1,FALSE,UP,36,574,827.1,380.2,1,539,835.9,532.2,93.32,3.14,109.43,NONE,left,0,UNDEFINED,left,UNDEFINED,257,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,408,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,1
SRC01TE1,FALSE,RIGHT,33,676,1033.7,352.9,2,644,810.9,389.8,9.39,4.65,264.52,NONE,left,0,UNDEFINED,left,UNDEFINED,257,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,408,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,1
SRC01TE1,FALSE,RIGHT,22,500,921.1,494.9,1,479,831.2,520.2,15.69,1.93,123.65,NONE,right,0,UNDEFINED,right,UNDEFINED,608,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,791,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,2
SRC01TE1,FALSE,DOWN,32,802,813.1,672,2,771,901.4,483.2,-115.16,4.27,224.35,NONE,right,0,UNDEFINED,right,UNDEFINED,608,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,791,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,2
SRC01TE1,FALSE,RIGHT,31,976,960.8,687.5,3,946,801.9,662.8,-8.77,3.3,189.05,NONE,right,0,UNDEFINED,right,UNDEFINED,608,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,791,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,2
SRC01TE1,FALSE,UP,51,1107,1057.2,276.5,4,1057,945.7,691.1,74.9,8.77,300.43,NONE,right,0,UNDEFINED,right,UNDEFINED,608,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,791,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,2
SRC01TE1,FALSE,UP,30,392,911.9,429.4,1,363,838.4,537.3,55.71,2.69,127.8,NONE,left,0,UNDEFINED,left,UNDEFINED,464,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,736,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,3
SRC01TE1,FALSE,RIGHT,42,778,1117.2,324.3,2,737,872.4,413.5,20.02,5.36,227.85,NONE,left,0,UNDEFINED,left,UNDEFINED,464,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,736,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,3
SRC01TE1,FALSE,LEFT,17,987,1048.9,352.8,3,971,1095.1,341.6,-166.37,0.98,78.6,NONE,left,0,UNDEFINED,left,UNDEFINED,464,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,736,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,3
SRC01TE1,FALSE,RIGHT,35,669,972.9,477.1,1,635,830.3,559.4,29.94,3.39,137.91,NONE,right,0,UNDEFINED,right,UNDEFINED,330,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,588,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,4
SRC01TE1,FALSE,UP,26,744,1044.5,392.4,2,719,962,483.6,47.84,2.53,166.33,NONE,right,0,UNDEFINED,right,UNDEFINED,330,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,588,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,4
SRC01TE1,FALSE,UP,12,942,1051.5,366.5,3,931,1030.3,393.4,51.79,0.7,60.61,NONE,right,0,UNDEFINED,right,UNDEFINED,330,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,588,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,4
SRC01TE1,FALSE,UP,23,585,812.6,447,1,563,836.6,515,109.48,1.49,80.48,NONE,right,0,UNDEFINED,right,UNDEFINED,427,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,543,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,5
SRC01TE1,FALSE,RIGHT,69,796,1058.5,314.7,2,728,790.6,443.7,25.69,6.12,239.37,NONE,right,0,UNDEFINED,right,UNDEFINED,427,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,543,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,5
SRC01TE1,FALSE,RIGHT,32,430,929.8,443.5,1,399,840.2,519.8,40.36,2.42,109.67,NONE,right,0,UNDEFINED,right,UNDEFINED,692,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,714,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,6
SRC01TE1,FALSE,RIGHT,22,676,967.7,384,2,655,891.8,434.9,33.79,1.89,129.13,NONE,right,0,UNDEFINED,right,UNDEFINED,692,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,714,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,6
SRC01TE1,FALSE,RIGHT,25,1014,1042.4,314.3,3,990,937.3,377.4,30.95,2.52,161.37,NONE,right,0,UNDEFINED,right,UNDEFINED,692,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,714,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,6
SRC01TE1,FALSE,LEFT,51,1315,607.3,706,4,1265,1034,316.8,-137.69,11.8,412.36,NONE,right,0,UNDEFINED,right,UNDEFINED,692,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,714,UNDEFINED,0,south_west,UNDEFINED,UNDEFINED,6
SRC01TE1,FALSE,.,9,397,837.4,548.9,1,389,860.3,552.6,170.86,0.48,46.28,NONE,left,0,UNDEFINED,left,UNDEFINED,651,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,607,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,7
SRC01TE1,FALSE,UP,22,853,880.6,453.3,2,832,831,530.1,57.06,1.88,121.06,NONE,left,0,UNDEFINED,left,UNDEFINED,651,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,607,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,7
SRC01TE1,FALSE,LEFT,40,1085,620.2,383.3,3,1046,874.4,456,164.07,5.44,199.32,NONE,left,0,UNDEFINED,left,UNDEFINED,651,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,607,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,7
SRC01TE1,FALSE,UP,24,446,878.8,460.4,1,423,832.1,520.5,52.07,1.57,98.65,NONE,right,0,UNDEFINED,right,UNDEFINED,647,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,494,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,12
SRC01TE1,FALSE,LEFT,23,1051,775.9,511.1,2,1029,859.3,461.3,-149.24,2,127.32,NONE,right,0,UNDEFINED,right,UNDEFINED,647,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,494,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,12
SRC01TE1,FALSE,RIGHT,44,1275,844,514.4,3,1232,777.2,522,6.48,1.39,111.13,.,right,0,UNDEFINED,right,UNDEFINED,647,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,494,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,12
SRC01TE1,FALSE,LEFT,25,1147,739,537.4,1,1123,839.8,507.7,-163.63,2.17,118.43,NONE,right,0,UNDEFINED,right,UNDEFINED,707,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,513,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,14
SRC01TE1,FALSE,RIGHT,24,1318,844,501.8,2,1295,736.3,537.8,18.43,2.34,153.51,NONE,right,0,UNDEFINED,right,UNDEFINED,707,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,513,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,14
SRC01TE1,FALSE,LEFT,34,812,687.5,591.6,1,779,838.3,508.5,-151.19,3.54,153.77,NONE,left,0,UNDEFINED,left,UNDEFINED,424,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,501,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,15
SRC01TE1,FALSE,RIGHT,34,987,834.6,499.5,2,954,686,594.4,32.51,3.63,164.56,NONE,left,0,UNDEFINED,left,UNDEFINED,424,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,501,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,15
SRC01TE1,FALSE,LEFT,21,844,786.5,479.3,1,824,842.4,511.9,149.8,1.33,66.38,NONE,right,0,UNDEFINED,right,UNDEFINED,297,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,646,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,18
SRC01TE1,FALSE,RIGHT,22,1038,857.4,489.1,2,1017,770.1,475.3,-8.96,1.82,123.15,NONE,right,0,UNDEFINED,right,UNDEFINED,297,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,646,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,18
SRC01TE1,FALSE,LEFT,30,972,709.2,565,1,943,829.4,525.9,-162.03,2.6,117.2,NONE,left,0,UNDEFINED,left,UNDEFINED,564,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,467,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,20
SRC01TE1,FALSE,RIGHT,24,1121,823.9,534.6,2,1098,707.8,570.9,17.31,2.5,159.52,NONE,left,0,UNDEFINED,left,UNDEFINED,564,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,467,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,20
SRC01TE1,FALSE,.,6,92,827.1,534.1,1,87,841.8,533.1,-176.12,0.3,36.38,NONE,right,0,UNDEFINED,right,UNDEFINED,589,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,505,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,21
SRC01TE1,FALSE,.,30,1241,841.7,510.7,2,1212,832.5,527,60.51,0.39,42.34,.,right,0,UNDEFINED,right,UNDEFINED,589,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,505,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,21
SRC01TE1,FALSE,.,7,446,849.8,502.8,1,440,833.8,504,4.28,0.33,38.88,NONE,left,0,UNDEFINED,left,UNDEFINED,331,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,490,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,22
SRC01TE1,FALSE,LEFT,28,584,696.2,600.7,1,557,830.6,529.3,-152.07,3.13,169.87,NONE,left,0,UNDEFINED,left,UNDEFINED,214,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,638,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,23
SRC01TE1,FALSE,RIGHT,28,770,811.6,541.4,2,743,679.8,600.7,24.14,2.97,176.34,NONE,left,0,UNDEFINED,left,UNDEFINED,214,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,638,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,23
SRC01TE1,FALSE,RIGHT,20,931,831.1,496.8,3,912,783.6,542,43.49,1.35,97.65,NONE,left,0,UNDEFINED,left,UNDEFINED,214,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,638,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,23
SRC01TE1,FALSE,RIGHT,24,1019,930.8,511.7,1,996,849.6,537.7,17.72,1.76,115.6,NONE,left,0,UNDEFINED,left,UNDEFINED,585,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,618,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,25
SRC01TE1,FALSE,LEFT,18,1189,848.9,530.9,2,1172,906.6,519.1,-168.47,1.21,91.34,NONE,left,0,UNDEFINED,left,UNDEFINED,585,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,618,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,25
SRC01TE1,FALSE,LEFT,18,1165,792.2,576.9,1,1148,842.2,547,-149.22,1.2,78.12,NONE,right,0,UNDEFINED,right,UNDEFINED,746,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,500,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,26
SRC01TE1,FALSE,RIGHT,21,1300,851.3,555.2,2,1280,772.9,584.8,20.61,1.73,120.57,NONE,right,0,UNDEFINED,right,UNDEFINED,746,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,500,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,26
SRC01TE1,FALSE,RIGHT,21,1210,918.7,534.8,1,1190,844.4,530.2,-3.53,1.53,107.35,NONE,right,0,UNDEFINED,right,UNDEFINED,626,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,850,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,27
SRC01TE1,FALSE,LEFT,17,1389,844,525.2,2,1373,900,541.2,164.1,1.2,87.33,NONE,right,0,UNDEFINED,right,UNDEFINED,626,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,850,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,27
SRC01TE1,FALSE,.,6,420,835.2,510.5,1,415,822.3,511.8,5.74,0.27,32.64,NONE,left,0,UNDEFINED,left,UNDEFINED,336,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,706,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,28
SRC01TE1,FALSE,.,22,823,845.2,495.7,1,802,829.5,506.6,34.72,0.39,61.42,NONE,right,0,UNDEFINED,right,UNDEFINED,270,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,704,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,29
SRC01TE1,FALSE,.,18,475,840.4,523.1,1,458,836.1,536,71.53,0.28,38.06,NONE,right,0,UNDEFINED,right,UNDEFINED,621,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,458,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,30
SRC01TE1,FALSE,LEFT,26,1015,733.9,538.5,2,990,837.8,507.9,-163.62,2.23,116.75,NONE,right,0,UNDEFINED,right,UNDEFINED,621,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,458,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,30
SRC01TE1,FALSE,RIGHT,24,1142,841.4,503,3,1119,725.7,542,18.59,2.51,164.54,NONE,right,0,UNDEFINED,right,UNDEFINED,621,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,458,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,30
SRC01TE1,FALSE,.,8,368,819.5,529.3,1,361,840.9,529.2,-179.73,0.44,43.64,NONE,left,0,UNDEFINED,left,UNDEFINED,759,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,636,UNDEFINED,0,north_east,UNDEFINED,UNDEFINED,31
SRC01TE1,FALSE,.,16,444,839.6,552.9,1,429,845.8,558.8,136.54,0.18,29.75,NONE,left,0,UNDEFINED,left,UNDEFINED,507,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,652,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,32
SRC01TE1,FALSE,.,16,722,838.5,540.9,2,707,829.6,544.2,20.27,0.2,33.24,NONE,left,0,UNDEFINED,left,UNDEFINED,507,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,652,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,32
SRC01TE1,FALSE,.,17,1588,824.3,537,1,1572,841.6,537.2,179.34,0.36,43.37,NONE,right,0,UNDEFINED,right,UNDEFINED,555,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,997,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,33
SRC01TE1,FALSE,RIGHT,20,1382,888.9,517.2,1,1363,841.5,520.7,4.21,0.98,82.19,NONE,right,0,UNDEFINED,right,UNDEFINED,539,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,818,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,34
SRC01TE1,FALSE,RIGHT,20,1255,888.1,520.3,1,1236,829.5,518.9,-1.37,1.21,90.14,NONE,right,0,UNDEFINED,right,UNDEFINED,472,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,839,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,37
SRC01TE1,FALSE,.,10,1022,814.2,504.2,1,1013,798.8,520.5,46.57,0.46,41.79,NONE,right,0,UNDEFINED,right,UNDEFINED,412,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,643,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,38
SRC01TE1,FALSE,LEFT,19,1022,815.7,524.7,1,1004,856.7,549,149.42,0.98,70.89,NONE,left,0,UNDEFINED,left,UNDEFINED,475,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,531,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,40
SRC01TE1,FALSE,RIGHT,20,1091,891.4,500.6,1,1072,853.3,504.6,5.98,0.79,73.46,NONE,right,0,UNDEFINED,right,UNDEFINED,509,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,550,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,41
SRC01TE1,FALSE,.,9,93,813.7,528.1,1,85,833.6,528.5,178.85,0.41,43.2,NONE,left,0,UNDEFINED,left,UNDEFINED,782,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,516,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,42
SRC01TE1,FALSE,.,21,908,836.6,535.1,1,888,833.9,544.3,73.6,0.2,49.49,NONE,right,0,UNDEFINED,right,UNDEFINED,293,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,593,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,43
SRC01TE1,FALSE,LEFT,35,1136,711.6,538.6,1,1102,843.7,492.7,-160.88,2.88,137.05,NONE,left,0,UNDEFINED,left,UNDEFINED,721,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,702,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,44
SRC01TE1,FALSE,RIGHT,27,1289,849.2,479.3,2,1263,716.2,534.6,22.51,2.97,190.05,NONE,left,0,UNDEFINED,left,UNDEFINED,721,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,702,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,44
SRC01TE1,FALSE,.,8,1474,853.4,473.9,3,1467,839.8,483.4,34.82,0.34,35.44,NONE,left,0,UNDEFINED,left,UNDEFINED,721,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,702,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,44
SRC01TE1,FALSE,RIGHT,21,936,876.9,535.2,1,916,837.4,532,-4.62,0.82,78.07,NONE,left,0,UNDEFINED,left,UNDEFINED,302,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,622,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,46
SRC01TE1,FALSE,RIGHT,26,884,939.9,549.4,1,859,832.6,513.3,-18.56,2.33,148.65,NONE,left,0,UNDEFINED,left,UNDEFINED,483,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,573,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,47
SRC01TE1,FALSE,LEFT,24,1044,827.2,500.3,2,1021,920.3,551.7,151.17,2.19,136.58,NONE,left,0,UNDEFINED,left,UNDEFINED,483,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,573,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,47
SRC01TE1,FALSE,RIGHT,20,821,914.2,488,1,802,850,518.7,25.51,1.47,92.78,NONE,left,0,UNDEFINED,left,UNDEFINED,269,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,702,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,48
SRC01TE1,FALSE,LEFT,17,963,843.7,507.6,2,947,893.8,494.7,-165.59,1.07,81.73,NONE,left,0,UNDEFINED,left,UNDEFINED,269,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,702,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,48
SRC01TE1,FALSE,RIGHT,14,1002,840.8,508.6,1,989,811.2,511.2,5.01,0.61,47.81,NONE,left,0,UNDEFINED,left,UNDEFINED,365,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,566,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,49
SRC01TE1,FALSE,UP,19,992,840.7,497.1,1,974,828.4,522.6,64.2,0.58,50.97,NONE,left,0,UNDEFINED,left,UNDEFINED,447,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,679,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,50
SRC01TE1,TRUE,UP,177,1106,836.3,435.6,1,930,827.6,504.1,82.75,1.42,851.43,.,right,0,UNDEFINED,right,UNDEFINED,356,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,616,UNDEFINED,1,south_west,UNDEFINED,UNDEFINED,51
SRC01TE1,FALSE,RIGHT,17,1017,873.8,517,1,1001,833.1,519.2,3.09,0.84,66.99,NONE,right,0,UNDEFINED,right,UNDEFINED,422,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,None,1002,UNDEFINED,0,south_east,UNDEFINED,UNDEFINED,52
SRC01TE1,FALSE,.,7,192,842.9,533.3,1,186,856.6,534.7,174.18,0.28,35.35,NONE,left,0,UNDEFINED,left,UNDEFINED,642,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,565,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,54
SRC01TE1,FALSE,.,22,1171,856.3,522.6,1,1150,847.9,538.5,62.1,0.37,61.25,NONE,left,0,UNDEFINED,left,UNDEFINED,587,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,651,UNDEFINED,1,north_east,UNDEFINED,UNDEFINED,55
SRC01TE1,FALSE,LEFT,21,926,778.5,487.3,1,906,832.8,512.5,155.15,1.23,80.68,NONE,left,0,UNDEFINED,left,UNDEFINED,384,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,709,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,57
SRC01TE1,FALSE,RIGHT,21,1127,836.5,504.9,2,1107,765.2,482.4,-17.48,1.54,111.26,NONE,left,0,UNDEFINED,left,UNDEFINED,384,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,709,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,57
SRC01TE1,FALSE,RIGHT,22,1217,891.9,552.5,1,1196,815.5,528.8,-17.18,1.65,113.69,NONE,right,0,UNDEFINED,right,UNDEFINED,784,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,724,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,59
SRC01TE1,FALSE,LEFT,16,1361,827.6,536,2,1346,868.4,555.4,154.64,0.93,70.36,NONE,right,0,UNDEFINED,right,UNDEFINED,784,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,724,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,59
SRC01TE1,FALSE,RIGHT,16,1328,897.4,533.5,1,1313,857.1,541.1,10.65,0.85,65.72,NONE,left,0,UNDEFINED,left,UNDEFINED,648,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,None,1002,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,61
SRC01TE1,FALSE,.,9,1503,859,527.1,2,1495,877.6,533.3,161.6,0.4,40.32,NONE,left,0,UNDEFINED,left,UNDEFINED,648,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,None,1002,UNDEFINED,0,north_west,UNDEFINED,UNDEFINED,61
SRC01TE1,FALSE,RIGHT,22,1392,848.6,543.3,1,1371,820.3,554.2,20.99,0.62,70.32,NONE,left,0,UNDEFINED,left,UNDEFINED,781,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,left,510,UNDEFINED,1,south_east,UNDEFINED,UNDEFINED,62
SRC01TE1,FALSE,.,9,123,838.5,531.9,1,115,858.3,534.7,171.97,0.41,41.77,NONE,right,0,UNDEFINED,right,UNDEFINED,380,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,817,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,65
SRC01TE1,FALSE,LEFT,22,781,759.1,545.3,2,760,829.4,543.3,-178.38,1.45,96.65,NONE,right,0,UNDEFINED,right,UNDEFINED,380,north_west,UNDEFINED,south_east,UNDEFINED,UNDEFINED,UNDEFINED,right,817,UNDEFINED,1,north_west,UNDEFINED,UNDEFINED,65
