RECORDING_SESSION_LABEL,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_ANGLE,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_INDEX,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,EYE_USED,PREVIOUS_FIX_BLINK_AROUND,block_number,block_trial_number,emcount,fix_to_stim,high_location,looked_distractor,low_location,not_fixated,points_received,ques_trial,response_key,response_time,sac_latency,target_correct,target_position,too_late,total_points,trial_number
SRC07TR,5.99,58.16,TRUE,RIGHT,103,-37.15,1055,1075.3,708.7,1,1389.44,953,842.3,531.6,RIGHT,AFTER,3,61,1,607,south_west,0,south_east,0,1,0,0,315,212,1,south_east,0,737,421
SRC07TR,6.09,148.49,FALSE,DOWN,41,-45.54,1042,1048.8,747.6,1,222.84,1002,840.7,534.7,RIGHT,NONE,3,62,1,568,south_west,0,south_east,0,1,0,0,340,300,1,south_east,0,738,422
SRC07TR,0.6,54.61,FALSE,RIGHT,11,-26.6,1269,1076.1,764.9,2,52.41,1259,1049.7,751.6,RIGHT,NONE,3,62,1,568,south_west,0,south_east,0,1,0,0,340,300,1,south_east,0,738,422
SRC07TR,5.46,124.01,FALSE,RIGHT,44,39.88,977,1050.4,324.4,1,268.8,934,846.9,494.6,RIGHT,NONE,3,63,1,535,south_west,0,south_east,0,0,0,0,308,265,1,north_east,0,738,423
SRC07TR,0.85,53.25,FALSE,RIGHT,16,13.65,1146,1089.5,297.9,2,62.69,1131,1049.1,307.7,RIGHT,NONE,3,63,1,535,south_west,0,south_east,0,0,0,0,308,265,1,north_east,0,738,423
SRC07TR,5.66,120.51,FALSE,RIGHT,47,39.67,817,1059.8,338.8,1,225.54,771,847.9,514.7,RIGHT,NONE,3,64,1,380,south_west,0,south_east,0,0,0,0,303,257,1,north_east,0,738,424
SRC07TR,0.72,55.55,FALSE,RIGHT,13,32.47,984,1084.4,303.8,2,56.9,972,1054.7,322.7,RIGHT,NONE,3,64,1,380,south_west,0,south_east,0,0,0,0,303,257,1,north_east,0,738,424
SRC07TR,2.94,81.6,FALSE,RIGHT,36,34.08,343,953.3,439.5,1,121.56,308,835.3,519.5,RIGHT,NONE,3,65,1,612,south_west,0,south_east,0,0,0,0,329,282,1,north_east,0,738,425
SRC07TR,2.35,97.73,FALSE,LEFT,24,-138.05,734,858.9,502.8,2,155.18,711,943.5,426.6,RIGHT,NONE,3,65,1,612,south_west,0,south_east,0,0,0,0,329,282,1,north_east,0,738,425
SRC07TR,6.16,128.29,FALSE,RIGHT,48,41.09,1075,1071.3,310.9,3,242.72,1028,845.5,507.8,RIGHT,NONE,3,65,1,612,south_west,0,south_east,0,0,0,0,329,282,1,north_east,0,738,425
SRC07TR,6.33,134.61,FALSE,DOWN,47,-132.16,936,636.4,743.7,1,223.56,890,843.4,513.9,RIGHT,NONE,3,66,1,464,south_west,0,south_east,0,10,0,0,338,292,1,south_west,0,748,426
SRC07TR,0.26,37.54,FALSE,.,7,146.84,1149,614.5,734.8,2,31.97,1143,625.3,741.9,RIGHT,NONE,3,66,1,464,south_west,0,south_east,0,10,0,0,338,292,1,south_west,0,748,426
SRC07TR,6.68,113.19,FALSE,RIGHT,59,-41.03,1021,1096.4,722.5,1,218.9,963,850.3,507.7,RIGHT,NONE,3,67,1,539,south_west,0,south_east,0,1,0,0,349,291,1,south_east,0,749,427
SRC07TR,0.22,37.34,FALSE,.,6,-160.98,1247,1066.2,715.2,2,31.75,1242,1076.6,711.6,RIGHT,NONE,3,67,1,539,south_west,0,south_east,0,1,0,0,349,291,1,south_east,0,749,427
SRC07TR,6.26,139.07,FALSE,LEFT,45,-135.61,714,624.8,727.2,1,255.56,670,842.8,512.9,RIGHT,NONE,3,68,1,225,south_west,0,south_east,0,10,0,0,355,311,1,south_west,0,759,428
SRC07TR,0.21,34.97,FALSE,.,6,-122.93,953,604.3,734.4,2,29.83,948,609.9,725.7,RIGHT,NONE,3,68,1,225,south_west,0,south_east,0,10,0,0,355,311,1,south_west,0,759,428
SRC07TR,6.17,128.62,FALSE,RIGHT,48,39.91,913,1066.7,326.7,1,248.62,866,836.3,519.4,RIGHT,NONE,3,69,1,461,south_west,0,south_east,0,0,0,0,318,271,1,north_east,0,759,429
SRC07TR,5.88,130.7,FALSE,DOWN,45,-134.23,1072,641.1,715.1,1,220.74,1028,841.1,508.8,RIGHT,NONE,3,70,1,602,south_west,0,south_east,0,10,0,0,336,292,1,south_west,0,769,430
SRC07TR,0.34,18.98,FALSE,.,18,-126.22,1310,618.4,733.8,2,41.35,1293,628.3,720.2,RIGHT,NONE,3,70,1,602,south_west,0,south_east,0,10,0,0,336,292,1,south_west,0,769,430
SRC07TR,5.38,122.33,FALSE,LEFT,44,-135.89,846,650.3,692.1,1,179.64,803,838.5,508.9,RIGHT,NONE,3,71,1,407,south_west,0,south_east,0,10,0,0,305,262,1,south_west,0,779,431
SRC07TR,0.78,55.8,FALSE,LEFT,14,-142.02,1012,610.7,729.2,2,60.1,999,640.9,705.5,RIGHT,NONE,3,71,1,407,south_west,0,south_east,0,10,0,0,305,262,1,south_west,0,779,431
SRC07TR,6.12,133.08,FALSE,RIGHT,46,41.52,876,1066.4,321,1,251.38,831,843.4,518.4,RIGHT,NONE,3,72,1,450,south_west,0,south_east,0,0,0,0,293,248,1,north_east,0,779,432
SRC07TR,0.38,41.89,FALSE,.,9,-10.34,1100,1080.8,315.8,2,37.47,1092,1062.7,312.5,RIGHT,NONE,3,72,1,450,south_west,0,south_east,0,0,0,0,293,248,1,north_east,0,779,432
SRC07TR,5.77,144.26,FALSE,RIGHT,40,41.79,1086,1061.2,316.4,1,224.72,1047,851.9,503.5,RIGHT,NONE,3,73,1,603,south_west,0,south_east,0,0,0,0,351,312,1,north_east,0,779,433
SRC07TR,5.86,121.98,FALSE,LEFT,48,-135.05,1030,642.7,721.2,1,211.9,983,844.7,518.7,RIGHT,NONE,3,74,1,559,south_west,0,south_east,0,10,1,0,339,293,1,south_west,0,789,434
SRC07TR,0.52,47.63,FALSE,LEFT,11,-158.44,1230,599.4,728.7,2,45.39,1220,623.3,719.2,RIGHT,NONE,3,74,1,559,south_west,0,south_east,0,10,1,0,339,293,1,south_west,0,789,434
SRC07TR,6.06,137.68,FALSE,LEFT,44,-136.19,832,628.5,729.1,1,239.06,789,841.6,523.8,RIGHT,NONE,3,75,1,385,south_west,0,south_east,0,10,0,0,313,270,1,south_west,0,799,435
SRC07TR,6.16,133.9,FALSE,DOWN,46,-131.05,776,662.7,747.1,1,240.64,731,859.9,519.5,RIGHT,NONE,3,76,1,229,south_west,0,south_east,0,10,0,0,414,369,1,south_west,0,809,436
SRC07TR,0.46,50.87,FALSE,.,9,171.35,955,628.1,745.8,2,43.7,947,650.3,749.2,RIGHT,NONE,3,76,1,229,south_west,0,south_east,0,10,0,0,414,369,1,south_west,0,809,436
SRC07TR,5.5,122.16,FALSE,DOWN,45,-133.9,823,656.6,719.3,1,195.26,779,842.4,525.4,RIGHT,NONE,3,77,1,327,south_west,0,south_east,0,10,0,0,375,331,1,south_west,0,819,437
SRC07TR,0.71,50.68,FALSE,LEFT,14,-152.26,992,614,732.5,2,56.42,979,644.8,716.2,RIGHT,NONE,3,77,1,327,south_west,0,south_east,0,10,0,0,375,331,1,south_west,0,819,437
SRC07TR,0.3,42.62,FALSE,.,7,-33.96,382,855.4,522.4,1,34.94,376,843.4,514.3,RIGHT,NONE,3,78,1,605,south_west,0,south_east,0,0,0,0,319,281,1,north_west,0,819,438
SRC07TR,6.07,155.54,FALSE,UP,39,134.33,1057,651,312.8,2,274.5,1019,857,523.9,RIGHT,NONE,3,78,1,605,south_west,0,south_east,0,0,0,0,319,281,1,north_west,0,819,438
SRC07TR,5.44,155.4,FALSE,UP,35,45.4,1105,1031,350.7,1,241.48,1071,845.4,539.1,RIGHT,NONE,3,79,1,661,south_west,0,south_east,0,0,0,0,311,276,1,north_east,0,819,439
SRC07TR,0.44,48.64,FALSE,.,9,11.64,1322,1075.9,332.5,2,42.53,1314,1055,336.8,RIGHT,NONE,3,79,1,661,south_west,0,south_east,0,0,0,0,311,276,1,north_east,0,819,439
SRC07TR,5.57,142.94,FALSE,UP,39,132.49,1024,659,294,1,236.08,986,842,494,RIGHT,NONE,3,80,1,620,south_west,0,south_east,0,0,0,0,270,233,1,north_west,0,819,440
SRC07TR,0.59,49.03,FALSE,LEFT,12,151.47,1204,624.6,272.5,2,48.56,1193,649.8,286.2,RIGHT,NONE,3,80,1,620,south_west,0,south_east,0,0,0,0,270,233,1,north_west,0,819,440
SRC07TR,5.51,131.11,FALSE,UP,42,132.79,975,662.8,336.8,1,195.97,934,844.4,533.4,RIGHT,NONE,3,81,1,542,south_west,0,south_east,0,0,0,0,302,261,1,north_west,0,819,441
SRC07TR,0.53,52.81,FALSE,LEFT,10,161.41,1177,608.9,313.7,2,49.32,1168,633.3,321.9,RIGHT,NONE,3,81,1,542,south_west,0,south_east,0,0,0,0,302,261,1,north_west,0,819,441
SRC07TR,6.79,128.11,FALSE,RIGHT,53,-44.66,1004,1091.2,746.4,1,226.21,952,855.3,512.3,RIGHT,NONE,3,82,1,535,south_west,0,south_east,0,1,0,0,334,282,1,south_east,0,820,442
SRC07TR,0.31,38.99,FALSE,.,8,108.64,1180,1073,730.1,2,33.38,1173,1077.9,744.7,RIGHT,NONE,3,82,1,535,south_west,0,south_east,0,1,0,0,334,282,1,south_east,0,820,442
SRC07TR,5.93,126.08,FALSE,LEFT,47,135.2,1545,869.3,534.3,3,199.53,1499,1074.5,738.9,RIGHT,NONE,3,82,1,535,south_west,0,south_east,0,1,0,0,334,282,1,south_east,0,820,442
SRC07TR,6.03,134.07,FALSE,RIGHT,45,-44.72,743,1049.9,723.9,1,226.32,699,840.9,516.1,RIGHT,NONE,3,83,1,294,south_west,0,south_east,0,1,0,0,315,271,1,south_east,0,821,443
SRC07TR,0.33,41.44,FALSE,.,8,-4.91,986,1071.4,719.3,2,35.22,979,1055.2,717.9,RIGHT,NONE,3,83,1,294,south_west,0,south_east,0,1,0,0,315,271,1,south_east,0,821,443
SRC07TR,5.09,159.12,FALSE,RIGHT,32,43.94,966,1022.3,343.3,1,254.26,935,844.3,515.2,RIGHT,NONE,3,84,1,569,south_west,0,south_east,0,0,0,0,264,233,1,north_east,0,821,444
SRC07TR,0.48,47.83,FALSE,.,10,11.13,1227,1084.7,309.8,2,44.33,1218,1061.8,314.3,RIGHT,NONE,3,84,1,569,south_west,0,south_east,0,0,0,0,264,233,1,north_east,0,821,444
SRC07TR,4.58,163.4,FALSE,LEFT,28,-139.4,1504,907.6,450.5,3,250.98,1477,1076.6,305.5,RIGHT,NONE,3,84,1,569,south_west,0,south_east,0,0,0,0,264,233,1,north_east,0,821,444
SRC07TR,6.24,148.46,FALSE,DOWN,42,-133.93,1020,638.5,721.8,1,261.32,979,849.4,502,RIGHT,NONE,3,85,1,611,south_west,0,south_east,0,10,0,0,274,233,1,south_west,0,831,445
SRC07TR,6.38,138.76,FALSE,RIGHT,46,39.73,799,1078.7,315.2,1,264.31,754,839.9,513.9,RIGHT,NONE,3,86,1,349,south_west,0,south_east,0,0,0,0,318,273,1,north_east,0,831,446
SRC07TR,5.47,121.48,FALSE,RIGHT,45,-41.98,727,1038.1,711.1,1,198.88,683,840,532.1,RIGHT,NONE,3,87,1,261,south_west,0,south_east,0,1,0,0,331,287,1,south_east,0,832,447
SRC07TR,0.91,60.46,FALSE,RIGHT,15,-36.19,862,1073.7,728.1,2,67.91,848,1037.8,701.7,RIGHT,NONE,3,87,1,261,south_west,0,south_east,0,1,0,0,331,287,1,south_east,0,832,447
SRC07TR,6.81,138.97,FALSE,DOWN,49,-45.15,1015,1077.6,756.3,1,214.92,967,843,519.5,RIGHT,NONE,3,88,1,598,south_west,0,south_east,0,1,0,0,283,235,1,south_east,0,833,448
SRC07TR,5.63,137.36,FALSE,LEFT,41,137.62,1453,855.9,553.5,2,199.49,1413,1058.9,739.7,RIGHT,NONE,3,88,1,598,south_west,0,south_east,0,1,0,0,283,235,1,south_east,0,833,448
SRC07TR,5.96,135.44,FALSE,UP,44,45.14,818,1040.9,300,1,283.65,775,836.6,505.5,RIGHT,NONE,3,89,1,416,south_west,0,south_east,0,0,0,0,268,225,1,north_east,0,833,449
SRC07TR,0.96,64.01,FALSE,RIGHT,15,0.98,984,1077.8,280.8,2,72.54,970,1031,281.6,RIGHT,NONE,3,89,1,416,south_west,0,south_east,0,0,0,0,268,225,1,north_east,0,833,449
SRC07TR,6,124.94,FALSE,DOWN,48,-132.55,829,636.7,735.5,1,218.91,782,834.4,519,RIGHT,NONE,3,90,1,398,south_west,0,south_east,0,10,0,0,297,250,1,south_west,0,843,450
SRC07TR,2.5,147.31,FALSE,RIGHT,17,44.53,1371,706.8,649.2,2,160.91,1355,619.5,735.6,RIGHT,NONE,3,90,1,398,south_west,0,south_east,0,10,0,0,297,250,1,south_west,0,843,450
SRC07TR,6.05,140.79,FALSE,UP,43,134.6,865,641.5,291.8,1,252.75,823,848.1,501.5,RIGHT,NONE,3,91,1,427,south_west,0,south_east,0,0,0,0,305,263,1,north_west,0,843,451
SRC07TR,5.7,154.11,FALSE,UP,37,133.6,1048,647.3,332.6,1,270.3,1012,838.4,533.5,RIGHT,NONE,3,92,1,669,south_west,0,south_east,0,0,0,0,246,210,1,north_west,0,843,452
SRC07TR,5.39,131.58,FALSE,LEFT,41,139.51,656,652,345,1,234.83,616,851.4,515.4,RIGHT,NONE,3,93,1,227,south_west,0,south_east,0,0,0,0,296,257,1,north_west,0,843,453
SRC07TR,0.47,47.14,FALSE,.,10,70.93,850,648.7,309.2,2,42.49,841,641.2,330.9,RIGHT,NONE,3,93,1,227,south_west,0,south_east,0,0,0,0,296,257,1,north_west,0,843,453
SRC07TR,0.19,37.31,FALSE,.,5,-48.46,378,845.9,550.2,1,28.69,374,839.9,543.4,RIGHT,NONE,3,94,1,434,south_west,0,south_east,0,0,0,0,259,228,1,north_east,0,843,454
SRC07TR,5.39,168.29,FALSE,UP,32,49.76,827,1015,346.4,2,275.33,796,846.1,546.4,RIGHT,NONE,3,94,1,434,south_west,0,south_east,0,0,0,0,259,228,1,north_east,0,843,454
SRC07TR,0.71,47.29,FALSE,RIGHT,15,10.51,1040,1077.7,326.1,3,55.92,1026,1043.7,332.4,RIGHT,NONE,3,94,1,434,south_west,0,south_east,0,0,0,0,259,228,1,north_east,0,843,454
SRC07TR,0.25,35.26,FALSE,.,7,-121.75,375,829.9,532.8,1,32.4,369,836.2,522.6,RIGHT,NONE,3,95,1,500,south_west,0,south_east,0,10,0,0,345,210,1,south_east,0,853,455
SRC07TR,6,44.12,TRUE,RIGHT,136,-38.89,978,1069,719.1,2,1555.51,843,841.1,534.7,RIGHT,AFTER,3,95,1,500,south_west,0,south_east,0,10,0,0,345,210,1,south_east,0,853,455
SRC07TR,6.12,136,FALSE,RIGHT,45,41.32,871,1060,320.2,1,263.77,827,836.4,516.8,RIGHT,NONE,3,96,1,486,south_west,0,south_east,0,0,0,0,263,219,1,north_east,0,853,456
SRC07TR,5.58,129.83,FALSE,RIGHT,43,40.5,1175,1042.5,339,1,267.08,1133,836.2,515.4,RIGHT,NONE,3,97,1,773,south_west,0,south_east,0,0,0,0,268,226,1,north_east,0,853,457
SRC07TR,0.47,47.35,FALSE,.,10,11.76,1380,1062.5,319.9,2,45.57,1371,1039.9,324.6,RIGHT,NONE,3,97,1,773,south_west,0,south_east,0,0,0,0,268,226,1,north_east,0,853,457
SRC07TR,5.66,101.05,FALSE,RIGHT,56,-44.58,753,1030.3,722.5,1,215.38,698,833.8,528.1,RIGHT,NONE,3,98,1,232,south_west,0,south_east,0,1,0,0,388,333,1,south_east,0,854,458
SRC07TR,0.44,49.1,FALSE,.,9,-24.64,973,1056.8,747.5,2,43.85,965,1037.1,738.4,RIGHT,NONE,3,98,1,232,south_west,0,south_east,0,1,0,0,388,333,1,south_east,0,854,458
SRC07TR,6.21,138.01,FALSE,RIGHT,45,-43.51,1207,1065.6,717.1,1,240.44,1163,845.8,507.8,RIGHT,NONE,3,99,1,771,south_west,0,south_east,0,1,1,0,306,262,1,south_east,0,855,459
SRC07TR,6.22,129.49,FALSE,DOWN,48,-131.21,1244,631,729.7,1,259.11,1197,830.6,500.8,RIGHT,NONE,3,100,1,771,south_west,0,south_east,0,1,0,0,340,293,1,south_west,0,856,460
SRC07TR,0.27,38.37,FALSE,.,7,155.51,1490,591.7,719.8,2,33.62,1484,603.7,725.3,RIGHT,NONE,3,100,1,771,south_west,0,south_east,0,1,0,0,340,293,1,south_west,0,856,460
SRC07TR,6.24,135.69,FALSE,RIGHT,46,38.28,1786,827.5,517.8,3,240.42,1741,588.4,707.1,RIGHT,NONE,3,100,1,771,south_west,0,south_east,0,1,0,0,340,293,1,south_west,0,856,460
SRC07TR,5.63,137.37,FALSE,LEFT,41,140.01,1117,634.1,347.9,1,265.83,1077,843.8,524,RIGHT,NONE,3,101,1,705,south_west,0,south_east,0,0,0,0,280,240,1,north_west,0,856,461
SRC07TR,0.27,33.37,FALSE,.,8,53.13,1305,627.2,323.8,2,32.12,1298,619.4,334.2,RIGHT,NONE,3,101,1,705,south_west,0,south_east,0,0,0,0,280,240,1,north_west,0,856,461
SRC07TR,5.76,130.88,FALSE,RIGHT,44,-43.63,897,1047.4,715.2,1,199.02,854,844.2,520.7,RIGHT,NONE,3,102,1,394,south_west,0,south_east,0,10,0,0,368,324,1,south_east,0,866,462
SRC07TR,0.67,51.37,FALSE,RIGHT,13,-7.15,1114,1084.2,720,2,54.47,1102,1051.7,715.9,RIGHT,NONE,3,102,1,394,south_west,0,south_east,0,10,0,0,368,324,1,south_east,0,866,462
SRC07TR,4.97,155.31,FALSE,RIGHT,32,44.47,1074,1018.1,342.6,1,261.16,1043,845.9,511.8,RIGHT,NONE,3,103,1,678,south_west,0,south_east,0,0,1,0,261,229,1,north_east,0,866,463
SRC07TR,0.89,55.77,FALSE,RIGHT,16,24.44,1255,1086.7,309.1,2,65.13,1240,1047.1,327.1,RIGHT,NONE,3,103,1,678,south_west,0,south_east,0,0,1,0,261,229,1,north_east,0,866,463
SRC07TR,0.21,35.38,FALSE,.,6,-7.8,58,849.7,527.3,1,29.76,53,839.5,525.9,RIGHT,NONE,3,104,1,308,south_west,0,south_east,0,10,0,0,295,256,1,south_west,0,876,464
SRC07TR,5.89,147.35,FALSE,DOWN,40,-131.1,737,656.6,736.4,2,282.59,698,845.5,519,RIGHT,NONE,3,104,1,308,south_west,0,south_east,0,10,0,0,295,256,1,south_west,0,876,464
SRC07TR,0.48,53.03,FALSE,.,9,149.65,957,619.4,725.9,3,44.86,949,639.6,737.8,RIGHT,NONE,3,104,1,308,south_west,0,south_east,0,10,0,0,295,256,1,south_west,0,876,464
SRC07TR,6.87,94.08,FALSE,UP,73,46.97,1278,850.7,491.4,4,263.84,1206,622,737.4,RIGHT,NONE,3,104,1,308,south_west,0,south_east,0,10,0,0,295,256,1,south_west,0,876,464
SRC07TR,5.81,109.64,FALSE,LEFT,53,-142.52,1030,616.8,678,1,226.64,978,841.6,505.1,RIGHT,NONE,3,105,1,621,south_west,0,south_east,0,10,0,0,276,224,1,south_west,0,886,465
SRC07TR,0.95,52.72,FALSE,DOWN,18,-52.14,1175,622.3,727.3,2,66.62,1158,593.7,690.4,RIGHT,NONE,3,105,1,621,south_west,0,south_east,0,10,0,0,276,224,1,south_west,0,886,465
SRC07TR,5.59,136.24,FALSE,RIGHT,41,-41.95,752,1036.4,693,1,224.04,712,834.1,510.4,RIGHT,NONE,3,106,1,275,south_west,0,south_east,0,10,0,0,343,304,1,south_east,0,896,466
SRC07TR,0.8,53.18,FALSE,RIGHT,15,-41.44,914,1067.2,721.9,2,61.62,900,1037.9,695.9,RIGHT,NONE,3,106,1,275,south_west,0,south_east,0,10,0,0,343,304,1,south_east,0,896,466
SRC07TR,6.16,136.92,FALSE,DOWN,45,-45.22,960,1066.7,738.9,1,232.46,916,854.9,524.6,RIGHT,NONE,3,107,1,551,south_west,0,south_east,0,1,0,0,275,231,1,south_east,0,897,467
SRC07TR,5.38,145.33,FALSE,RIGHT,37,43.87,1179,1029.6,338.5,1,237.93,1143,841.2,519.8,RIGHT,NONE,3,108,1,763,south_west,0,south_east,0,0,0,0,281,245,1,north_east,0,897,468
SRC07TR,0.56,55.83,FALSE,RIGHT,10,1.9,1379,1078.8,325.5,2,51.92,1370,1051.6,326.4,RIGHT,NONE,3,108,1,763,south_west,0,south_east,0,0,0,0,281,245,1,north_east,0,897,468
SRC07TR,5.28,146.62,FALSE,UP,36,134.9,993,664.9,343.4,1,241.36,958,845.8,525.1,RIGHT,NONE,3,109,1,582,south_west,0,south_east,0,0,0,0,276,241,1,north_west,0,897,469
SRC07TR,0.37,46.61,FALSE,.,8,154.56,1253,622.6,308.5,2,39.49,1246,639,316.3,RIGHT,NONE,3,109,1,582,south_west,0,south_east,0,0,0,0,276,241,1,north_west,0,897,469
SRC07TR,6.58,117.49,FALSE,RIGHT,56,-41.3,907,1074.6,742.3,1,192.55,852,833.4,529.5,RIGHT,NONE,3,110,1,405,south_west,0,south_east,0,1,0,0,370,315,1,south_east,0,898,470
SRC07TR,5.38,134.39,FALSE,RIGHT,40,-40.72,944,1040,691.6,1,189.72,905,841.6,520.1,RIGHT,NONE,3,111,1,511,south_west,0,south_east,0,1,0,0,301,262,1,south_east,0,899,471
SRC07TR,5.43,118.01,FALSE,DOWN,46,-132.15,1255,670.1,713.4,1,192.27,1210,847.5,516.6,RIGHT,NONE,3,112,1,723,south_west,0,south_east,0,1,0,0,396,351,1,south_west,0,900,472
SRC07TR,0.81,50.74,FALSE,LEFT,16,-169.07,1418,610.6,726.1,2,61.3,1403,649.7,718.5,RIGHT,NONE,3,112,1,723,south_west,0,south_east,0,1,0,0,396,351,1,south_west,0,900,472
SRC07TR,5.79,118.19,FALSE,RIGHT,49,-42.25,866,1055.4,702.7,1,191.6,818,846.4,512.3,RIGHT,NONE,3,113,1,341,south_west,0,south_east,0,1,0,0,405,357,1,south_east,0,901,473
SRC07TR,0.58,48.56,FALSE,DOWN,12,-46.16,1044,1068.4,715.6,2,48.96,1033,1048.6,694.9,RIGHT,NONE,3,113,1,341,south_west,0,south_east,0,1,0,0,405,357,1,south_east,0,901,473
SRC07TR,5.27,117.04,FALSE,LEFT,45,136.74,896,660.1,334.9,1,171.67,852,846.3,510.5,RIGHT,NONE,3,114,1,389,south_west,0,south_east,0,0,1,0,372,328,1,north_west,0,901,474
SRC07TR,0.29,40.75,FALSE,.,7,173.39,1222,627.9,300.4,2,33.24,1216,641.7,302,RIGHT,NONE,3,114,1,389,south_west,0,south_east,0,0,1,0,372,328,1,north_west,0,901,474
SRC07TR,5.66,171.48,FALSE,RIGHT,33,43.53,955,1024.8,327.8,1,281.72,923,825.4,517.4,RIGHT,NONE,3,115,1,484,south_west,0,south_east,0,0,0,0,338,305,1,north_east,0,901,475
SRC07TR,6.17,121.07,FALSE,RIGHT,51,37.41,930,1067.8,333.8,1,221.77,880,829.2,516.3,RIGHT,NONE,3,116,1,443,south_west,0,south_east,0,0,0,0,354,303,1,north_east,0,901,476
SRC07TR,6,133.32,FALSE,DOWN,45,-47.12,1062,1048.7,720,1,177.32,1018,849.7,504.8,RIGHT,NONE,3,117,1,630,south_west,0,south_east,0,1,0,0,297,253,1,south_east,0,902,477
SRC07TR,0.54,28.52,FALSE,RIGHT,19,24.03,1269,1080.9,723.7,2,53.98,1251,1056.6,734.6,RIGHT,NONE,3,117,1,630,south_west,0,south_east,0,1,0,0,297,253,1,south_east,0,902,477
SRC07TR,5.6,136.53,FALSE,RIGHT,41,-43.15,1224,1033.9,702.6,1,206.96,1184,835,515.4,RIGHT,NONE,3,118,1,799,south_west,0,south_east,0,1,0,0,290,250,1,south_east,0,903,478
SRC07TR,5.53,128.63,FALSE,LEFT,43,-135.46,961,643.1,709.5,1,208.7,919,835.3,519.6,RIGHT,NONE,3,119,1,511,south_west,0,south_east,0,10,0,0,318,276,1,south_west,0,913,479
SRC07TR,0.66,50.56,FALSE,LEFT,13,-150.65,1137,604.9,736.7,2,53.21,1125,633,720.8,RIGHT,NONE,3,119,1,511,south_west,0,south_east,0,10,0,0,318,276,1,south_west,0,913,479
SRC08TR,5.49,157,FALSE,LEFT,35,-142.01,1389,644.3,700.8,1,305.01,1355,855.2,535.4,RIGHT,NONE,0,0,1,655,south_east,0,south_west,0,0,0,0,599,565,0,south_west,1,0,0
SRC08TR,6.62,116.2,FALSE,UP,57,51.86,1034,1031.7,286.9,1,390.69,978,832.9,540.6,RIGHT,NONE,0,1,1,586,south_east,0,south_west,0,0,0,0,314,258,1,north_east,0,0,1
SRC08TR,6.15,133.71,FALSE,DOWN,46,-52.1,865,1035.2,757.5,1,324.38,820,850.8,519.7,RIGHT,NONE,0,2,1,413,south_east,0,south_west,0,0,0,0,319,274,1,south_east,0,0,2
SRC08TR,6.62,165.43,FALSE,UP,40,52.92,1081,1054.7,248.1,1,390.25,1042,860.6,505.2,RIGHT,NONE,0,3,1,686,south_east,0,south_west,0,0,0,0,263,224,1,north_east,0,0,3
SRC08TR,5.85,146.2,FALSE,DOWN,40,-45.37,852,1057.6,717.8,1,365.82,813,857.3,514.1,RIGHT,NONE,0,4,1,403,south_east,0,south_west,0,0,0,0,317,277,1,south_east,0,0,4
SRC08TR,6.3,153.69,FALSE,UP,41,129.28,1397,873.3,494.9,2,237.33,1357,1068,733.9,RIGHT,NONE,0,4,1,403,south_east,0,south_west,0,0,0,0,317,277,1,south_east,0,0,4
SRC08TR,6.54,148.71,FALSE,UP,44,128.81,1148,644.9,293.5,1,263.08,1105,844.2,541.8,RIGHT,NONE,0,5,1,735,south_east,0,south_west,0,0,0,0,282,240,1,north_west,0,0,5
SRC08TR,5.02,167.43,FALSE,DOWN,30,-45.32,762,1009.3,719.5,1,312.12,733,837.3,544.5,RIGHT,NONE,0,6,1,296,south_east,0,south_west,0,0,0,0,333,304,1,south_east,0,0,6
SRC08TR,5.3,123.17,FALSE,DOWN,43,-132.18,1137,674.5,737.6,1,236.57,1095,847.7,545.3,RIGHT,NONE,0,7,1,672,south_east,0,south_west,0,0,0,0,334,291,1,south_west,0,0,7
SRC08TR,0.62,20.05,FALSE,DOWN,31,-129.77,1310,643.2,760.3,2,118.62,1280,662.7,736.7,RIGHT,NONE,0,7,1,672,south_east,0,south_west,0,0,0,0,334,291,1,south_west,0,0,7
SRC08TR,3.29,173.09,FALSE,RIGHT,19,26.76,1677,778.6,689.5,3,230.89,1659,635,762.5,RIGHT,NONE,0,7,1,672,south_east,0,south_west,0,0,0,0,334,291,1,south_west,0,0,7
SRC08TR,4.43,122.93,FALSE,RIGHT,36,-37.11,908,1019.5,658.3,1,264.26,873,847.8,528,RIGHT,NONE,0,8,1,459,south_east,0,south_west,0,0,0,0,315,280,1,south_east,0,0,8
SRC08TR,6.35,147.58,FALSE,UP,43,132.26,984,632.6,310.4,1,299.89,942,840,538.9,RIGHT,NONE,0,9,1,581,south_east,0,south_west,0,0,0,0,269,226,1,north_west,0,0,9
SRC08TR,6.06,173.16,FALSE,UP,35,50.59,782,1032,280.1,1,403.19,748,845,507.9,RIGHT,NONE,0,10,1,368,south_east,0,south_west,0,0,0,0,294,260,1,north_east,0,0,10
