RECORDING_SESSION_LABEL,answer,block_number,c_target,fix_to_temp,high_location,low_location,not_fixated,response_key,response_time,target_correct,target_position,temp_to_stim,trial_number,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_PUPIL,CURRENT_FIX_X,CURRENT_FIX_Y,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_Y,NEXT_SAC_INDEX,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_Y
SR01TE1,right,0,right,747,north_west,south_east,0,right,834,1,south_east,747,0,NONE,2460,2466,1,4420,866.5,511.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,624,north_west,south_east,0,right,784,1,north_east,624,1,NONE,2165,2171,1,4304,838.1,535.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,518,north_west,south_east,0,right,559,1,south_east,518,2,NONE,1725,1731,1,4005,854.5,506.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,551,north_west,south_east,0,left,599,1,south_east,551,3,NONE,1821,1827,1,3883,813.7,565,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,700,north_west,south_east,0,right,528,1,south_east,700,4,NONE,435,441,1,4010,833.9,535.1,0.23,165.38,38,FALSE,.,6,447,816.1,537.8,1,28.76,442,826.8,540.6
SR01TE1,right,0,right,700,north_west,south_east,0,right,528,1,south_east,700,4,NONE,1628,2075,2,3640,819.1,539.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,553,north_west,south_east,0,right,479,0,north_west,553,5,AFTER,238,244,1,4208,839.6,525.9,0.84,64.65,3.57,TRUE,UP,235,479,855.9,493.2,1,579.14,245,838.5,530
SR01TE1,left,0,left,553,north_west,south_east,0,right,479,0,north_west,553,5,BEFORE,35,514,2,4311,851.4,509.2,0.42,-91.41,52.23,FALSE,.,8,522,850.8,517.5,2,32.43,515,851.3,497.2
SR01TE1,left,0,left,553,north_west,south_east,0,right,479,0,north_west,553,5,NONE,1201,1723,3,4231,838.9,510.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,507,north_west,south_east,0,right,612,1,north_east,507,6,NONE,1756,1762,1,4480,844.2,538.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,513,north_west,south_east,0,right,606,1,south_west,513,7,NONE,1767,1773,1,4562,844.1,521.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,739,north_west,south_east,0,right,613,1,north_west,739,8,NONE,2220,2226,1,4156,823.9,534.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,259,north_west,south_east,0,right,580,1,north_east,259,9,NONE,1230,1236,1,3884,819.7,545.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,689,north_west,south_east,0,right,543,1,north_west,689,10,NONE,2053,2059,1,4173,843.5,539.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,228,north_west,south_east,0,right,545,1,south_west,228,11,NONE,1134,1140,1,4366,821.9,524.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,681,north_west,south_east,0,right,470,1,south_east,681,12,NONE,1971,1977,1,4258,843.5,539.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,537,north_west,south_east,0,left,462,1,south_west,537,13,NONE,1676,1682,1,4275,841,523.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,274,north_west,south_east,0,right,565,1,north_east,274,14,NONE,1243,1249,1,4347,828.8,550.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,638,north_west,south_east,0,left,475,1,south_east,638,15,NONE,1883,1889,1,4028,830.6,538,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,640,north_west,south_east,0,left,532,1,north_west,640,16,NONE,1931,1937,1,3968,832.4,527.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,576,north_west,south_east,0,right,522,1,south_west,576,17,NONE,1813,1819,1,3693,839.9,547.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,730,north_west,south_east,0,right,531,1,north_west,730,18,NONE,2118,2124,1,3281,845.2,561.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,635,north_west,south_east,0,right,511,1,north_east,635,19,NONE,1910,1916,1,3127,827.9,546.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,764,north_west,south_east,0,left,487,1,south_east,764,20,NONE,802,808,1,2445,826.1,531.9,0.36,167.95,45.59,FALSE,.,8,816,803.1,527,1,37.17,809,820.4,530.7
SR01TE1,left,0,left,764,north_west,south_east,0,left,487,1,south_east,764,20,NONE,1338,2154,2,2692,809.8,521,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,411,north_west,south_east,0,right,473,1,south_east,411,21,NONE,1428,1434,1,3078,845.3,535.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,653,north_west,south_east,0,left,494,1,north_east,653,22,NONE,1941,1947,1,3449,834.7,529.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,690,north_west,south_east,0,left,427,1,north_west,690,23,NONE,1101,1107,1,3497,839,539.1,0.4,162.28,44.97,FALSE,.,9,1116,805.1,567.2,1,38.33,1108,823.8,573.2
SR01TE1,left,0,left,690,north_west,south_east,0,left,427,1,north_west,690,23,NONE,831,1947,2,3018,807.4,563.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,703,north_west,south_east,0,left,554,1,south_west,703,24,NONE,2101,2107,1,3384,839.8,521,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,532,north_west,south_east,0,left,479,1,south_west,532,25,NONE,1685,1691,1,3447,831.6,535.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,419,north_west,south_east,0,right,547,1,north_west,419,26,NONE,1524,1530,1,3570,849.2,532.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,424,north_west,south_east,0,right,497,1,north_east,424,27,NONE,1476,1482,1,3805,837.3,545.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,460,north_west,south_east,0,right,504,1,north_west,460,28,NONE,1556,1562,1,3674,834.6,543.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,627,north_west,south_east,0,left,536,1,north_east,627,29,NONE,1923,1929,1,3727,829.9,538.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,560,north_west,south_east,0,left,454,1,north_west,560,30,NONE,1716,1722,1,3532,834.5,555.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,483,north_west,south_east,0,left,471,0,north_east,483,31,NONE,1571,1577,1,3443,846,554.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,202,north_west,south_east,0,left,601,1,south_east,202,32,NONE,1137,1143,1,3514,817.6,559,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,592,north_west,south_east,0,left,458,1,north_west,592,33,NONE,1782,1788,1,3016,829.1,554.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,351,north_west,south_east,0,right,690,1,south_west,351,34,NONE,1525,1531,1,2511,833.9,536.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,232,north_west,south_east,0,right,481,1,south_west,232,35,NONE,1076,1082,1,2390,836.5,528,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,678,north_west,south_east,0,left,452,1,south_west,678,36,NONE,1941,1947,1,2298,840.2,531.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,669,north_west,south_east,0,right,460,1,south_west,669,37,NONE,1930,1936,1,2431,835.3,532.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,312,north_west,south_east,0,left,521,1,north_east,312,38,NONE,1275,1281,1,2278,831.8,528.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,550,north_west,south_east,0,left,388,1,north_east,550,39,NONE,1620,1626,1,2397,836.3,541.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,791,north_west,south_east,0,right,434,1,north_west,791,40,NONE,2146,2152,1,2746,851.2,532.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,614,north_west,south_east,0,left,526,1,north_east,614,41,NONE,1884,1890,1,2003,832.3,531.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,623,north_west,south_east,0,left,565,1,north_east,623,42,NONE,1930,1936,1,2307,839.9,531.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,469,north_west,south_east,0,left,516,1,north_west,469,43,AFTER,231,237,1,2132,836.9,526.7,0.43,152.38,2.15,TRUE,.,200,437,829,524.8,1,520.44,238,847.5,534.5
SR01TE1,left,0,left,469,north_west,south_east,0,left,516,1,north_west,469,43,BEFORE,1156,1593,2,1811,825.9,525.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,271,north_west,south_east,0,left,588,1,north_east,271,44,NONE,1264,1270,1,2167,831.1,532.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,325,north_west,south_east,0,left,534,1,south_west,325,45,NONE,1315,1321,1,1859,841.4,536.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,507,north_west,south_east,0,right,553,1,south_east,507,46,NONE,1710,1716,1,1933,833.9,543.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,433,north_west,south_east,0,left,481,1,north_west,433,47,NONE,1469,1475,1,1950,847.5,532.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,518,north_west,south_east,0,right,606,1,south_west,518,48,NONE,1762,1768,1,1940,837.2,530.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,321,north_west,south_east,0,left,494,1,north_east,321,49,AFTER,439,445,1,1947,841.5,523.2,0.19,166.75,1.08,TRUE,.,175,620,850.3,531,1,384.27,446,859.2,533.1
SR01TE1,left,0,left,321,north_west,south_east,0,left,494,1,north_east,321,49,BEFORE,655,1275,2,1814,840.9,527.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,479,north_west,south_east,0,right,514,1,south_west,479,50,NONE,1602,1608,1,2096,846.1,537.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,297,north_west,south_east,0,right,515,1,north_west,297,51,NONE,1236,1242,1,1760,837.6,525.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,673,north_west,south_east,0,left,445,1,north_west,673,52,NONE,1922,1928,1,2107,851.8,542.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,639,north_west,south_east,0,left,477,1,south_east,639,53,NONE,1870,1876,1,1509,843.2,524.9,0.22,125.66,8.25,FALSE,.,27,1903,835.2,512.6,1,32.2,1877,841.5,521.4
SR01TE1,right,0,right,576,north_west,south_east,0,right,507,1,south_west,576,54,NONE,1799,1805,1,1631,842.4,525,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,662,north_west,south_east,0,right,490,1,south_east,662,55,NONE,1945,1951,1,1587,843.6,527.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,745,north_west,south_east,0,left,465,1,north_east,745,56,NONE,2087,2093,1,1483,838.3,525.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,628,north_west,south_east,0,right,490,1,south_east,628,57,NONE,1876,1882,1,1454,843.7,532.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,397,north_west,south_east,0,right,509,1,south_east,397,58,NONE,1418,1424,1,1466,844.8,530,0.43,159.52,28.61,FALSE,.,15,1439,821.5,528.9,1,39.95,1425,841,536.2
SR01TE1,right,0,right,348,north_west,south_east,0,right,612,1,south_west,348,59,NONE,1446,1452,1,1289,838.5,524.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,534,north_west,south_east,0,right,521,1,south_west,534,60,NONE,1717,1723,1,1511,846.1,525.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,468,north_west,south_east,0,left,450,1,north_east,468,61,NONE,1516,1522,1,1222,845,528.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,417,north_west,south_east,0,left,533,1,north_west,417,62,NONE,1497,1503,1,1386,842,529.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,642,north_west,south_east,0,left,459,1,south_east,642,63,NONE,1773,1779,1,1413,841.8,535,0.23,149.64,38.63,FALSE,.,6,1785,834.4,536.9,1,29.44,1780,844.1,542.6
SR01TE1,left,0,left,642,north_west,south_east,0,left,459,1,south_east,642,63,NONE,99,1884,2,1463,836.1,527.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,759,north_west,south_east,0,left,526,1,south_west,759,64,NONE,2177,2183,1,1125,841.1,524.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,753,north_west,south_east,0,right,484,1,south_east,753,65,NONE,2133,2139,1,1362,846.2,529.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,637,north_west,south_east,0,right,496,1,north_west,637,66,NONE,329,335,1,1614,848.9,525.8,0.22,-1.07,36.78,FALSE,.,6,341,870.7,532.8,1,31.34,336,860,532.6
SR01TE1,right,0,right,637,north_west,south_east,0,right,496,1,north_west,637,66,NONE,1565,1906,2,1462,860,541.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,595,north_west,south_east,0,right,549,1,north_east,595,67,AFTER,49,55,1,1211,839.2,531.7,0.06,-68.16,0.31,TRUE,.,177,232,842.8,533.9,1,695.15,56,841.8,531.4
SR01TE1,right,0,right,595,north_west,south_east,0,right,549,1,north_east,595,67,BEFORE,1642,1874,2,1129,836.8,524.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,239,north_west,south_east,0,left,580,1,north_west,239,68,NONE,1200,1206,1,1525,841.7,521.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,536,north_west,south_east,0,right,478,1,south_east,536,69,NONE,1685,1691,1,1637,845.3,530.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,204,north_west,south_east,0,right,571,1,north_east,204,70,NONE,1107,1113,1,1444,838,526.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,392,north_west,south_east,0,left,493,1,north_west,392,71,NONE,1408,1414,1,1385,840.3,523.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,450,north_west,south_east,0,right,666,1,north_west,450,72,NONE,1696,1702,1,1447,837.8,532,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,685,north_west,south_east,0,right,469,1,south_east,685,73,NONE,1973,1979,1,1406,837.9,528.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,314,north_west,south_east,0,right,555,1,south_west,314,74,NONE,1313,1319,1,1163,843.3,530.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,356,north_west,south_east,0,left,573,1,south_west,356,75,NONE,1420,1426,1,1083,836,525.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,702,north_west,south_east,0,left,482,1,north_east,702,76,NONE,2015,2021,1,1152,846.1,531.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,623,north_west,south_east,0,left,473,1,north_east,623,77,NONE,1848,1854,1,1240,841.5,531.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,226,north_west,south_east,0,left,533,1,north_west,226,78,NONE,1116,1122,1,1271,842.2,529.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,619,north_west,south_east,0,left,591,1,north_west,619,79,NONE,1973,1979,1,1280,837.3,527.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,383,north_west,south_east,0,left,550,1,south_west,383,80,NONE,1447,1453,1,1159,842,528.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,294,north_west,south_east,0,right,483,1,north_west,294,81,NONE,1205,1211,1,1301,837.3,521.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,430,north_west,south_east,0,right,501,1,south_west,430,82,NONE,1480,1486,1,1264,838.7,518.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,645,north_west,south_east,0,left,468,1,south_east,645,83,NONE,1889,1895,1,1324,839.7,531,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,242,north_west,south_east,0,right,483,1,south_east,242,84,NONE,1109,1115,1,1201,835.6,528.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,226,north_west,south_east,0,right,673,1,north_west,226,85,NONE,1269,1275,1,1239,844.9,529.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,577,north_west,south_east,0,left,466,1,north_west,577,86,NONE,1752,1758,1,1221,838.1,529.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,233,north_west,south_east,0,left,651,1,north_east,233,87,NONE,394,400,1,1107,837.6,524.5,0.2,3.61,32.71,FALSE,.,6,406,854.4,526.4,1,30.16,401,844.9,527
SR01TE1,left,0,left,233,north_west,south_east,0,left,651,1,north_east,233,87,NONE,847,1253,2,1085,840.7,524.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,490,north_west,south_east,0,left,520,1,north_west,490,88,NONE,1643,1649,1,1251,841.9,536.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,518,north_west,south_east,0,left,488,1,south_east,518,89,NONE,1652,1658,1,1210,840,525.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,506,north_west,south_east,0,left,474,1,south_east,506,90,NONE,1621,1627,1,1178,837.3,531.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,539,north_west,south_east,0,right,540,1,north_east,539,91,NONE,400,406,1,1055,843,523.9,0.3,168.56,37.6,FALSE,.,8,414,826.2,524.7,1,33.99,407,840.5,527.6
SR01TE1,right,0,right,539,north_west,south_east,0,right,540,1,north_east,539,91,NONE,1341,1755,2,1020,840.3,525.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,381,north_west,south_east,0,left,573,1,south_west,381,92,NONE,1464,1470,1,1243,829.7,524.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,303,north_west,south_east,0,right,654,1,south_west,303,93,NONE,1397,1403,1,1189,848.2,527.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,789,north_west,south_east,0,left,481,1,south_west,789,94,NONE,2198,2204,1,1384,845.3,529.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,692,north_west,south_east,0,right,502,1,north_east,692,95,NONE,2015,2021,1,1088,846.5,534.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,597,north_west,south_east,0,right,545,1,north_east,597,96,NONE,1877,1883,1,1063,843.5,530.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,764,north_west,south_east,0,left,481,1,south_east,764,97,NONE,2075,2081,1,1209,845.2,530.1,0.34,141.02,37.43,FALSE,.,9,2090,839.5,524.1,1,33.83,2082,852.2,534.4
SR01TE1,left,0,left,764,north_west,south_east,0,left,481,1,south_east,764,97,NONE,66,2156,2,1174,840.2,516.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,418,north_west,south_east,0,right,654,1,north_west,418,98,NONE,103,109,1,1188,825.8,521.2,0.45,-1.32,49.5,FALSE,.,9,118,851.1,522.7,1,43.36,110,829.5,522.2
SR01TE1,right,0,right,418,north_west,south_east,0,right,654,1,north_west,418,98,NONE,316,434,2,1175,845.4,525.2,0.42,171.29,46.82,FALSE,.,9,443,823.5,524.1,2,41.7,435,843.7,527.2
SR01TE1,right,0,right,418,north_west,south_east,0,right,654,1,north_west,418,98,NONE,1181,1624,3,1160,834.7,529.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,394,north_west,south_east,0,right,592,1,north_west,394,99,NONE,1521,1527,1,1301,825.7,523.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,615,north_west,south_east,0,left,463,1,south_east,615,100,NONE,1796,1802,1,1228,842.9,531.6,0.38,109.25,13.62,FALSE,.,28,1830,840.5,518.1,1,31.34,1803,846.6,535.6
SR01TE1,right,0,right,636,north_west,south_east,0,right,514,1,south_east,636,101,NONE,1927,1933,1,1205,834.8,522.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,613,north_west,south_east,0,left,483,1,south_west,613,102,NONE,1846,1852,1,1026,845,526.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,602,north_west,south_east,0,left,484,1,south_east,602,103,NONE,1830,1836,1,1170,844.8,542.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,350,north_west,south_east,0,left,534,1,south_west,350,104,NONE,1363,1369,1,1129,844.1,521.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,201,north_west,south_east,0,left,482,1,south_west,201,105,NONE,1011,1017,1,1436,842.2,532.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,365,north_west,south_east,0,left,537,1,north_east,365,106,NONE,231,237,1,1451,839.9,524.7,0.37,163,46.63,FALSE,.,8,245,818.1,519.1,1,37.85,238,835.4,524.4
SR01TE1,left,0,left,365,north_west,south_east,0,left,537,1,north_east,365,106,NONE,145,390,2,1281,820,516.3,0.2,-8.11,34.02,FALSE,.,6,396,835.6,516.6,2,28.44,391,825.8,515.2
SR01TE1,left,0,left,365,north_west,south_east,0,left,537,1,north_east,365,106,NONE,1008,1404,3,1135,834.3,515.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,526,north_west,south_east,0,left,471,1,south_east,526,107,NONE,1651,1657,1,1462,856.4,537.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,446,north_west,south_east,0,left,518,1,south_west,446,108,NONE,1544,1550,1,1202,839.8,526.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,651,north_west,south_east,0,right,516,1,north_east,651,109,NONE,1951,1957,1,1319,844,526.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,269,north_west,south_east,0,right,658,1,north_west,269,110,NONE,1335,1341,1,1237,838.9,524,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,640,north_west,south_east,0,right,489,1,south_west,640,111,NONE,729,735,1,1498,837.4,524.3,0.34,173.75,42.52,FALSE,.,8,743,821,523.8,1,37.51,736,837.4,525.6
SR01TE1,right,0,right,640,north_west,south_east,0,right,489,1,south_west,640,111,NONE,1141,1884,2,1365,825.5,515.9,0.45,21.04,20.58,FALSE,.,22,1906,845.9,509.4,2,47.07,1885,825.4,517.3
SR01TE1,left,0,left,784,north_west,south_east,0,left,552,1,north_east,784,112,NONE,2239,2245,1,1433,843.9,530.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,466,north_west,south_east,0,left,558,1,south_east,466,113,NONE,1601,1607,1,1388,830.9,528.3,0.34,56.54,16.21,FALSE,.,21,1628,830.7,517,1,33.21,1608,821.6,530.8
SR01TE1,left,0,left,255,north_west,south_east,0,left,388,1,south_east,255,114,NONE,1022,1028,1,1595,842.6,527.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,758,north_west,south_east,0,right,504,1,south_east,758,115,NONE,2152,2158,1,1380,834.7,526.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,276,north_west,south_east,0,left,602,0,north_west,276,116,NONE,1295,1301,1,1455,840.1,524.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,742,north_west,south_east,0,right,510,1,north_east,742,117,NONE,423,429,1,1870,848.1,535.1,0.37,166.08,45.94,FALSE,.,8,437,829.3,538.7,1,38.18,430,846.6,543
SR01TE1,right,0,right,742,north_west,south_east,0,right,510,1,north_east,742,117,NONE,1693,2130,2,1701,827.3,534.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,right,0,right,301,north_west,south_east,0,right,495,1,north_east,301,118,NONE,372,378,1,1689,843.2,521.6,0.38,169.02,47.26,FALSE,.,8,386,826.9,522.2,1,38.52,379,844.9,525.7
SR01TE1,right,0,right,301,north_west,south_east,0,right,495,1,north_east,301,118,NONE,835,1221,2,1712,842.8,522.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE1,left,0,left,573,north_west,south_east,0,left,535,1,south_west,573,119,NONE,1813,1819,1,1631,834.4,523.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE2,left,0,left,480,north_west,south_east,0,left,482,1,south_east,480,0,NONE,1573,1579,1,3855,848.4,520.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE2,right,0,right,353,north_west,south_east,0,right,609,1,south_west,353,1,NONE,1447,1453,1,3914,834.5,553,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE2,left,0,left,637,north_west,south_east,0,left,519,1,north_west,637,2,NONE,1924,1930,1,3964,836,545.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE2,right,0,right,356,north_west,south_east,0,right,519,1,north_east,356,3,NONE,1349,1355,1,3878,828.8,537.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE2,left,0,left,269,north_west,south_east,0,left,507,1,north_east,269,4,NONE,1175,1181,1,3633,837.1,527.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.
SR01TE2,left,0,left,211,north_west,south_east,0,left,455,1,north_east,211,5,NONE,1013,1019,1,3460,841.2,513.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
