_prepare,_run,answer,auto_log,background,bidi,break_if,c_target,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_getting_started,count_instructions,count_instructions2,count_logger,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,count_welcome,cycles,description,duration,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,ignore_missing,item,keyboard_backend,log_msg,low_location,mode,mouse_backend,not_fixated,note,order,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions,response_instructions2,response_key,response_time,response_time_feedback,response_time_instructions,response_time_instructions2,response_time_welcome,response_welcome,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,target_correct,target_duration,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_getting_started,time_instructions,time_instructions2,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,time_welcome,title,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","NA","0","0","0","0","0","0","0","0","0","0","0","NA","NA","Logs experimental data","NA","766","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","597","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_west","1941","1942","60532","65457","67726","NA","NA","36912","43735","68246","60464","60461","60464","68246","60464","65590","1942","60531","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","NA","0","0","1","0","0","0","1","0","1","0","1","NA","NA","Logs experimental data","NA","679","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","506","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_east","1941","1942","68288","68818","70822","NA","NA","36912","43735","71351","60464","60461","60464","71351","60464","68952","1942","68288","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","NA","0","0","2","0","0","0","2","0","2","0","2","NA","NA","Logs experimental data","NA","269","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","left","NA","space","left","left","16726","NA","6821","16726","NA","NA","531","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_east","1941","1942","71388","71776","72982","NA","NA","36912","43735","73512","60464","60461","60464","73512","60464","71907","1942","71388","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","NA","0","0","3","0","0","0","3","0","3","0","3","NA","NA","Logs experimental data","NA","694","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","left","NA","space","left","left","16726","NA","6821","16726","NA","NA","595","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_east","1941","1942","73548","73874","75998","NA","NA","36912","43735","76528","60464","60461","60464","76528","60464","74008","1942","73548","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","NA","0","0","4","0","0","0","4","0","4","0","4","NA","NA","Logs experimental data","NA","714","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","458","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_east","1941","1942","76564","76898","78925","NA","NA","36912","43735","79456","60464","60461","60464","79456","60464","77033","1942","76564","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","NA","0","0","5","0","0","0","5","0","5","0","5","NA","NA","Logs experimental data","NA","446","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","588","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_east","1941","1942","79492","79826","81445","NA","NA","36912","43735","81975","60464","60461","60464","81975","60464","79959","1942","79492","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","NA","0","0","6","0","0","0","6","0","6","0","6","NA","NA","Logs experimental data","NA","657","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","443","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_east","1941","1942","82011","83136","85030","NA","NA","36912","43735","85560","60464","60461","60464","85560","60464","83267","1942","82011","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","NA","0","0","7","0","0","0","7","0","7","0","7","NA","NA","Logs experimental data","NA","372","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","left","NA","space","left","left","16726","NA","6821","16726","NA","NA","487","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_west","1941","1942","85596","85923","87294","NA","NA","36912","43735","87830","60464","60461","60464","87830","60464","86057","1942","85596","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","NA","0","0","8","0","0","0","8","0","8","0","8","NA","NA","Logs experimental data","NA","342","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","left","NA","space","left","left","16726","NA","6821","16726","NA","NA","474","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_east","1941","1942","87866","88195","89494","NA","NA","36912","43735","90022","60464","60461","60464","90022","60464","88328","1942","87866","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","NA","0","0","9","0","0","0","9","0","9","0","9","NA","NA","Logs experimental data","NA","410","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","443","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_east","1941","1942","90057","90408","91814","NA","NA","36912","43735","92345","60464","60461","60464","92345","60464","90543","1942","90057","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","10","10","10","NA","NA","0","0","10","0","0","0","10","0","10","0","10","NA","NA","Logs experimental data","NA","301","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","left","NA","space","left","left","16726","NA","6821","16726","NA","NA","459","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_west","1941","1942","92381","92706","93909","NA","NA","36912","43735","94438","60464","60461","60464","94438","60464","92842","1942","92381","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","11","11","11","NA","NA","0","0","11","0","0","0","11","0","11","0","11","NA","NA","Logs experimental data","NA","233","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","455","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_west","1941","1942","94474","94840","95901","NA","NA","36912","43735","96432","60464","60461","60464","96432","60464","94975","1942","94474","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","12","12","12","NA","NA","0","0","12","0","0","0","12","0","12","0","12","NA","NA","Logs experimental data","NA","662","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","619","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_west","1941","1942","96469","96850","98933","NA","NA","36912","43735","99465","60464","60461","60464","99465","60464","96982","1942","96469","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","left","yes","#646464","no","NA","left","NA","NA","legacy","NA","0","relative","0","0","13","13","13","NA","NA","0","0","13","0","0","0","13","0","13","0","13","NA","NA","Logs experimental data","NA","644","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","left","NA","space","left","left","16726","NA","6821","16726","NA","NA","446","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_west","1941","1942","99500","99826","101710","NA","NA","36912","43735","102242","60464","60461","60464","102242","60464","99970","1942","99500","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","14","14","14","NA","NA","0","0","14","0","0","0","14","0","14","0","14","NA","NA","Logs experimental data","NA","476","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","605","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","south_west","1941","1942","102277","102603","104302","NA","NA","36912","43735","104834","60464","60461","60464","104834","60464","102739","1942","102277","NA","New experiment","NA","no","yes","1680","NA","NA"
"NA","NA","right","yes","#646464","no","NA","right","NA","NA","legacy","NA","0","relative","0","0","15","15","15","NA","NA","0","0","15","0","0","0","15","0","15","0","15","NA","NA","Logs experimental data","NA","359","NA","no","mono","no","18","NA","white","1050","south_west","yes","NA","legacy","NA","south_east","NA","legacy","0","NA","NA","NA","0","NA","right","NA","space","left","right","16726","NA","6821","16726","NA","NA","454","NA","NA","legacy","experiment","None","7","odd","legacy","1","200","north_west","1941","1942","104869","105198","106510","NA","NA","36912","43735","107040","60464","60461","60464","107040","60464","105331","1942","104869","NA","New experiment","NA","no","yes","1680","NA","NA"
