_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(838.4000244140625, 509.8999938964844)","233823","(1009.2000122070312, 367.20001220703125)","233792","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","523","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","1","NA","0","na","NA","0","NA","0","NA","down","space","space","0","49","NA","57784","2382","88062","18","NA","NA","legacy","experiment","3","odd","legacy","0","north_east","2112","2113","226896","233113","234363","NA","78592","136378","138761","234893","226826","226823","226826","234893","226826","233246","2113","226896","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(1096.699951171875, 339.1000061035156)","236906","(840.9000244140625, 531.9000244140625)","236865","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","313","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","347","NA","57784","2382","88062","306","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2112","2113","234927","236107","237444","NA","78592","136378","138761","237967","226826","226823","226826","237967","226826","236241","2113","234927","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(1060.199951171875, 318.79998779296875)","239800","(831.0999755859375, 501.70001220703125)","239765","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","717","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","344","NA","57784","2382","88062","309","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2112","2113","237997","238601","240337","NA","78592","136378","138761","240868","226826","226823","226826","240868","226826","238735","2113","237997","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1037.5999755859375, 699.9000244140625)","243298","(850.0999755859375, 541.0999755859375)","243260","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","281","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","372","NA","57784","2382","88062","334","NA","NA","legacy","experiment","3","odd","legacy","1","south_east","2112","2113","240899","242505","243836","NA","78592","136378","138761","244366","226826","226823","226826","244366","226826","242640","2113","240898","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(635.0, 358.6000061035156)","245937","(859.0999755859375, 518.7999877929688)","245896","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","488","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","358","NA","57784","2382","88062","317","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2112","2113","244396","244954","246475","NA","78592","136378","138761","247002","226826","226823","226826","247002","226826","245088","2113","244396","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(663.5, 358.6000061035156)","248750","(843.0, 514.7999877929688)","248713","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","607","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","344","NA","57784","2382","88062","307","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2112","2113","247032","247660","249288","NA","78592","136378","138761","249805","226826","226823","226826","249805","226826","247795","2113","247032","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(603.5999755859375, 356.79998779296875)","251634","(820.4000244140625, 530.7000122070312)","251593","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","628","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","303","NA","57784","2382","88062","262","NA","NA","legacy","experiment","3","odd","legacy","1","north_west","2112","2113","249835","250564","252172","NA","78592","136378","138761","252700","226826","226823","226826","252700","226826","250698","2113","249835","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(623.5, 425.29998779296875)","254537","(838.2000122070312, 535.9000244140625)","254500","(839.4000244140625, 494.8999938964844)","256063","(650.5999755859375, 345.20001220703125)","254694","2","#D8D800","377","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","1841","NA","57784","2382","88062","472","NA","NA","legacy","experiment","3","odd","legacy","0","north_west","2112","2113","252730","253707","256603","NA","78592","136378","138761","257130","226826","226823","226826","257130","226826","253841","2113","252730","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(1062.800048828125, 365.79998779296875)","259822","(848.5999755859375, 534.0999755859375)","259786","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","461","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","289","NA","57784","2382","88062","253","NA","NA","legacy","experiment","3","odd","legacy","1","north_east","2112","2113","257160","258938","260361","NA","78592","136378","138761","260892","226826","226823","226826","260892","226826","259067","2113","257160","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(1050.9000244140625, 706.0)","262638","(837.4000244140625, 522.4000244140625)","262602","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","649","NA","no","mono","no","18","NA","white","1050","south_west","south_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","north_west","south_east","0","NA","0","na","NA","0","NA","0","NA","down","space","space","0","314","NA","57784","2382","88062","278","NA","NA","legacy","experiment","3","odd","legacy","1","south_east","2112","2113","260922","261537","263174","NA","78592","136378","138761","263704","226826","226823","226826","263704","226826","261672","2113","260922","New experiment","0","0","NA","no","yes","1680","NA","NA"
