_prepare,_run,auto_log,background,bidi,block_trial_nr,bonus,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_high_reward,count_instructions_1,count_instructions_2,count_instructions_3,count_logger,count_low_reward,count_neut1_reward,count_neut2_reward,count_practice_block,count_practice_loop,count_practice_sequence,count_record_times,count_reset_feedback,count_script,count_setup,count_trial_sequence,cycles,description,duration,em1_end_position,em1_end_time,em1_start_position,em1_start_time,em2_end_position,em2_end_time,em2_start_position,em2_start_time,emcount,feedback_color,fix_to_stim,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,height,high_location,high_reward_location,ignore_missing,item,keyboard_backend,log_msg,looked_distractor,low_location,low_reward_location,mode,mouse_backend,neut1_location,neut2_location,not_fixated,order,points_received,ques_feedback,repeat,repeat_cycle,reset_variables,response,response_feedback,response_instructions_1,response_instructions_2,response_instructions_3,response_key,response_time,response_time_feedback,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,sac_latency,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,start,subject_nr,subject_parity,synth_backend,target_correct,target_position,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback,time_instructions_1,time_instructions_2,time_instructions_3,time_logger,time_practice_block,time_practice_loop,time_practice_sequence,time_record_times,time_reset_feedback,time_script,time_setup,time_trial_sequence,title,too_late,total_points,tracker_attached,transparent_variables,use_quotes,width,xpos,ypos
"NA","NA","yes","#646464","no","0","NA","NA","NA","NA","legacy","NA","0","relative","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","Logs experimental data","NA","(588.4000244140625, 834.2999877929688)","268939","(833.0, 521.9000244140625)","268473","(652.5999755859375, 749.7999877929688)","269077","(586.9000244140625, 830.5999755859375)","269054","2","#D8D800","537","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","649","NA","60309","29063","124573","626","NA","NA","legacy","experiment","21","odd","legacy","0","south_west","2091","2092","264561","267752","269615","NA","50525","110836","139901","270147","264476","264474","264476","270147","264476","267888","2092","264561","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","1","NA","NA","NA","NA","legacy","NA","0","relative","0","0","1","1","1","NA","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","NA","Logs experimental data","NA","(668.0999755859375, 742.2999877929688)","274638","(830.2000122070312, 537.0999755859375)","274601","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","786","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","376","NA","60309","29063","124573","339","NA","NA","legacy","experiment","21","odd","legacy","1","south_west","2091","2092","270181","273337","275176","NA","50525","110836","139901","275707","264476","264474","264476","275707","264476","273472","2092","270181","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","2","NA","NA","NA","NA","legacy","NA","0","relative","0","0","2","2","2","NA","0","0","0","0","2","0","0","0","0","0","0","2","0","2","0","2","NA","Logs experimental data","NA","(651.2999877929688, 788.4000244140625)","279055","(830.4000244140625, 559.0)","279014","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","731","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","424","NA","60309","29063","124573","383","NA","NA","legacy","experiment","21","odd","legacy","1","south_west","2091","2092","275737","277764","279593","NA","50525","110836","139901","280122","264476","264474","264476","280122","264476","277895","2092","275737","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","3","NA","NA","NA","NA","legacy","NA","0","relative","0","0","3","3","3","NA","0","0","0","0","3","0","0","0","0","0","0","3","0","3","0","3","NA","Logs experimental data","NA","(1122.300048828125, 835.0)","281516","(821.4000244140625, 560.7999877929688)","281469","(1045.800048828125, 756.7999877929688)","281605","(1096.5, 824.9000244140625)","281585","2","#D8D800","318","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","568","NA","60309","29063","124573","548","NA","NA","legacy","experiment","21","odd","legacy","0","south_east","2091","2092","280152","280579","282143","NA","50525","110836","139901","282675","264476","264474","264476","282675","264476","280715","2092","280152","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","4","NA","NA","NA","NA","legacy","NA","0","relative","0","0","4","4","4","NA","0","0","0","0","4","0","0","0","0","0","0","4","0","4","0","4","NA","Logs experimental data","NA","(1092.9000244140625, 430.70001220703125)","284086","(821.2999877929688, 536.2999877929688)","284046","(1028.4000244140625, 334.70001220703125)","284174","(1060.0, 425.79998779296875)","284151","2","#D8D800","568","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","425","NA","60309","29063","124573","402","NA","NA","legacy","experiment","21","odd","legacy","0","north_east","2091","2092","282705","283033","284713","NA","50525","110836","139901","285230","264476","264474","264476","285230","264476","283177","2092","282705","New experiment","1","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","5","NA","NA","NA","NA","legacy","NA","0","relative","0","0","5","5","5","NA","0","0","0","0","5","0","0","0","0","0","0","5","0","5","0","5","NA","Logs experimental data","NA","(670.0999755859375, 805.0999755859375)","286522","(833.2000122070312, 564.7999877929688)","286481","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","471","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","320","NA","60309","29063","124573","279","NA","NA","legacy","experiment","21","odd","legacy","1","south_west","2091","2092","285260","285593","287058","NA","50525","110836","139901","287584","264476","264474","264476","287584","264476","285727","2092","285260","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","6","NA","NA","NA","NA","legacy","NA","0","relative","0","0","6","6","6","NA","0","0","0","0","6","0","0","0","0","0","0","6","0","6","0","6","NA","Logs experimental data","NA","(1098.5999755859375, 359.29998779296875)","288935","(848.0, 547.5)","288894","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","376","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","337","NA","60309","29063","124573","296","NA","NA","legacy","experiment","21","odd","legacy","1","north_east","2091","2092","287614","288085","289473","NA","50525","110836","139901","290014","264476","264474","264476","290014","264476","288219","2092","287614","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","7","NA","NA","NA","NA","legacy","NA","0","relative","0","0","7","7","7","NA","0","0","0","0","7","0","0","0","0","0","0","7","0","7","0","7","NA","Logs experimental data","NA","(1083.5999755859375, 759.7000122070312)","291533","(889.0, 462.79998779296875)","291491","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","631","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","348","NA","60309","29063","124573","306","NA","NA","legacy","experiment","21","odd","legacy","1","south_east","2091","2092","290044","290417","292071","NA","50525","110836","139901","292590","264476","264474","264476","292590","264476","290550","2092","290044","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","8","NA","NA","NA","NA","legacy","NA","0","relative","0","0","8","8","8","NA","0","0","0","0","8","0","0","0","0","0","0","8","0","8","0","8","NA","Logs experimental data","NA","(609.2000122070312, 343.70001220703125)","293797","(834.9000244140625, 513.5)","293758","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","365","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","338","NA","60309","29063","124573","299","NA","NA","legacy","experiment","21","odd","legacy","1","north_west","2091","2092","292620","292955","294335","NA","50525","110836","139901","294866","264476","264474","264476","294866","264476","293089","2092","292620","New experiment","0","0","NA","no","yes","1680","NA","NA"
"NA","NA","yes","#646464","no","9","NA","NA","NA","NA","legacy","NA","0","relative","0","0","9","9","9","NA","0","0","0","0","9","0","0","0","0","0","0","9","0","9","0","9","NA","Logs experimental data","NA","(616.0, 391.70001220703125)","296364","(849.9000244140625, 532.4000244140625)","296327","[0.0, 0.0]","0","[0.0, 0.0]","0","1","#D8D800","676","NA","no","mono","no","18","NA","white","1050","north_west","north_west","yes","NA","legacy","NA","0","north_east","north_east","NA","legacy","south_east","south_west","0","NA","0","na","NA","0","NA","0","NA","space","space","space","0","323","NA","60309","29063","124573","286","NA","NA","legacy","experiment","21","odd","legacy","1","north_west","2091","2092","294896","295226","296902","NA","50525","110836","139901","297433","264476","264474","264476","297433","264476","295361","2092","294896","New experiment","0","0","NA","no","yes","1680","NA","NA"
